0.011,0.007,0.006,0.012,0.008,0.009,0.01,0.014,0.013,0.008,0.01,0.01,0.01,0.01,0.011,0.009,0.013,0.015,0.003,0.013,0.009,0.014,0.011,0.009,0.009,0.009,0.013,0.008,0.013,0.014,0.009,0.008,0.006,0.006,0.007,0.01,0.011,0.013,0.004,0.005,0.01,0.015,0.017,0.012,0.015,0.007,0.006,0.011,0.024,0.011,0.003,0.005,0.01,0.008,0.01,0.009,0.01,0.008,0.005,0.005,0.005,0.015,0.005,0.005,0.013,0.016,0.005,0.008,0.008,0.009,0.009,0.004,0.008,0.005,0.006,0.004,0.004,0.005,0.012,0.009,0.006,0.007,0.01,0.014,0.017,0.015,0.007,0.004,0.017,0.01,0.004,0.015,0.009,0.014,0.005,0.008,0.011,0.01,0.008,0.019,0.004
"[0.48328354954719543, 0.6549969911575317, 0.5570322871208191, 0.4460468590259552, 0.4827916920185089]","[0.5482667684555054, 0.7224649786949158, 0.6182431578636169, 0.3832740783691406, 0.5216557383537292]","[0.5672593712806702, 0.6592166423797607, 0.589397668838501, 0.4024669826030731, 0.5254170298576355]","[0.48095348477363586, 0.6950316429138184, 0.5786845684051514, 0.40144863724708557, 0.46007615327835083]","[0.521555483341217, 0.659591794013977, 0.5440822839736938, 0.40859073400497437, 0.47826966643333435]","[0.6015099287033081, 0.7935287952423096, 0.6340691447257996, 0.33316558599472046, 0.5328413844108582]","[0.5843673348426819, 0.7640167474746704, 0.6179154515266418, 0.365682452917099, 0.47939422726631165]","[0.5247346758842468, 0.7872689962387085, 0.6311652660369873, 0.3682379722595215, 0.4628749191761017]","[0.47942009568214417, 0.656226396560669, 0.5249679684638977, 0.4117293357849121, 0.42750084400177]","[0.5238434672355652, 0.7421996593475342, 0.5843823552131653, 0.37809091806411743, 0.4924039840698242]","[0.5125348567962646, 0.7071102261543274, 0.5528010725975037, 0.3881816864013672, 0.4538313150405884]","[0.49264851212501526, 0.6727030277252197, 0.5368207097053528, 0.3973155617713928, 0.45789724588394165]","[0.5398125052452087, 0.7474263906478882, 0.6156018972396851, 0.37352311611175537, 0.475981205701828]","[0.4899576008319855, 0.6740877032279968, 0.5348201990127563, 0.4088701009750366, 0.45867931842803955]","[0.5483378171920776, 0.7770740985870361, 0.6745015978813171, 0.3011845350265503, 0.5664593577384949]","[0.5259706974029541, 0.6883845925331116, 0.5566467642784119, 0.4251231253147125, 0.4761330783367157]","[0.46551406383514404, 0.7493248581886292, 0.6295285820960999, 0.37059587240219116, 0.48791810870170593]","[0.45349574089050293, 0.6651241183280945, 0.539462685585022, 0.4227060377597809, 0.42529186606407166]","[0.620149552822113, 0.6470034718513489, 0.5520930886268616, 0.38030073046684265, 0.5423523783683777]","[0.5101580619812012, 0.782996416091919, 0.6453239321708679, 0.3372952342033386, 0.4908304214477539]","[0.5142270922660828, 0.7142944931983948, 0.5744783878326416, 0.40032535791397095, 0.47313806414604187]","[0.4487088918685913, 0.7144342660903931, 0.5754578709602356, 0.3918929696083069, 0.4517595171928406]","[0.47362589836120605, 0.740653932094574, 0.6582415103912354, 0.343296080827713, 0.5608497262001038]","[0.5039913654327393, 0.6682144403457642, 0.5550429821014404, 0.41922682523727417, 0.4820300042629242]","[0.5108555555343628, 0.7509639263153076, 0.6371416449546814, 0.3543401062488556, 0.5350815057754517]","[0.48747214674949646, 0.7192352414131165, 0.6122266054153442, 0.39964210987091064, 0.5217127799987793]","[0.4624258279800415, 0.68703693151474, 0.5476607084274292, 0.40518245100975037, 0.4357401430606842]","[0.5909549593925476, 0.782002329826355, 0.6502776741981506, 0.34870535135269165, 0.5744607448577881]","[0.44273465871810913, 0.7296504378318787, 0.6347785592079163, 0.36833277344703674, 0.5219865441322327]","[0.4350148141384125, 0.7115586400032043, 0.59373539686203, 0.4074167013168335, 0.47231951355934143]","[0.5859758853912354, 0.7838414311408997, 0.6505092978477478, 0.3759271204471588, 0.5499487519264221]","[0.5504536032676697, 0.7449893355369568, 0.6393973231315613, 0.3754466772079468, 0.5411878824234009]","[0.6384673118591309, 0.7242136001586914, 0.6094256043434143, 0.3867076635360718, 0.5567091107368469]","[0.5912572741508484, 0.7343948483467102, 0.6162101626396179, 0.4122929573059082, 0.5572106242179871]","[0.5275763273239136, 0.6952025294303894, 0.5674128532409668, 0.4111805856227875, 0.5006656646728516]","[0.49972644448280334, 0.7106815576553345, 0.5629806518554688, 0.3885846436023712, 0.4649370312690735]","[0.46839553117752075, 0.6692044734954834, 0.5324133038520813, 0.4064983129501343, 0.4604124426841736]","[0.4394303560256958, 0.7592485547065735, 0.6466789245605469, 0.3315272927284241, 0.5604013800621033]","[0.5967589616775513, 0.6663657426834106, 0.5793504118919373, 0.3922422230243683, 0.5500480532646179]","[0.6097288727760315, 0.7528094053268433, 0.5923463106155396, 0.30926570296287537, 0.558015763759613]","[0.4839196503162384, 0.6649704575538635, 0.5469176173210144, 0.4109557569026947, 0.4707668721675873]","[0.4388345181941986, 0.680366039276123, 0.5391418933868408, 0.40749526023864746, 0.435467004776001]","[0.4259585440158844, 0.6516566872596741, 0.5175815224647522, 0.41807255148887634, 0.416194349527359]","[0.5627979636192322, 0.8178642392158508, 0.683400571346283, 0.29844120144844055, 0.5921483635902405]","[0.44786566495895386, 0.6562163829803467, 0.5192726254463196, 0.4131888449192047, 0.43077343702316284]","[0.5330520272254944, 0.7482878565788269, 0.6147315502166748, 0.3428049385547638, 0.5447466969490051]","[0.5538467764854431, 0.724428117275238, 0.5943325757980347, 0.3919757008552551, 0.5209495425224304]","[0.5055429935455322, 0.6806936264038086, 0.5632687211036682, 0.40838688611984253, 0.4436233937740326]","[0.38620778918266296, 0.6689844727516174, 0.5218398571014404, 0.41215139627456665, 0.377746045589447]","[0.5431938767433167, 0.7652938365936279, 0.6495904922485352, 0.3569672107696533, 0.5085132122039795]","[0.6222692728042603, 0.6709994673728943, 0.5646573305130005, 0.36245453357696533, 0.5402371287345886]","[0.5669645667076111, 0.7132226824760437, 0.5916736125946045, 0.39732930064201355, 0.5354539752006531]","[0.48915785551071167, 0.6677859425544739, 0.5376976132392883, 0.4077858328819275, 0.46227118372917175]","[0.6721383929252625, 0.7816767692565918, 0.6367805004119873, 0.326695054769516, 0.6146038174629211]","[0.4797722101211548, 0.6562702655792236, 0.5331516861915588, 0.416177362203598, 0.47406357526779175]","[0.6532777547836304, 0.7930160760879517, 0.6506773233413696, 0.3240164816379547, 0.6274694204330444]","[0.48375290632247925, 0.6579848527908325, 0.5284045338630676, 0.40935853123664856, 0.4690571129322052]","[0.5426613688468933, 0.7757992744445801, 0.616226851940155, 0.33306029438972473, 0.5400997996330261]","[0.559243381023407, 0.6999867558479309, 0.5578624606132507, 0.3935610055923462, 0.5146710276603699]","[0.5801475048065186, 0.7357458472251892, 0.5927215814590454, 0.3827921450138092, 0.5549194812774658]","[0.5870116353034973, 0.7373702526092529, 0.58109450340271, 0.37749341130256653, 0.5232537984848022]","[0.44499558210372925, 0.6728990077972412, 0.5289694666862488, 0.4059675335884094, 0.4271383583545685]","[0.6973585486412048, 0.7092864513397217, 0.5642385482788086, 0.3211895227432251, 0.55402010679245]","[0.5543222427368164, 0.6730620861053467, 0.5776395797729492, 0.3727562427520752, 0.5207579731941223]","[0.47434312105178833, 0.6251156330108643, 0.5098758339881897, 0.4402436316013336, 0.44629770517349243]","[0.536209225654602, 0.8161181807518005, 0.7020306587219238, 0.2555195689201355, 0.5721150040626526]","[0.5325921773910522, 0.6945328116416931, 0.5903054475784302, 0.3901425302028656, 0.5441417694091797]","[0.5029301047325134, 0.695311427116394, 0.5598931908607483, 0.39977842569351196, 0.4964621067047119]","[0.551981508731842, 0.7071309089660645, 0.5638389587402344, 0.3867720663547516, 0.46721386909484863]","[0.4996494650840759, 0.7167198657989502, 0.5905723571777344, 0.38883349299430847, 0.4972183108329773]","[0.4906436502933502, 0.7166253328323364, 0.6357380151748657, 0.3683014214038849, 0.5471420288085938]","[0.5891513824462891, 0.631169855594635, 0.5323656797409058, 0.4052394926548004, 0.526446521282196]","[0.5017138719558716, 0.648142397403717, 0.5462099313735962, 0.4226533770561218, 0.4979088008403778]","[0.549610435962677, 0.7192553281784058, 0.5784623026847839, 0.38335946202278137, 0.5342218279838562]","[0.5104256868362427, 0.7000308632850647, 0.5647743940353394, 0.39124250411987305, 0.5164470076560974]","[0.6951730251312256, 0.7185533046722412, 0.577206552028656, 0.3425038456916809, 0.5770214796066284]","[0.6208626627922058, 0.6836684346199036, 0.6019501090049744, 0.3764580190181732, 0.5581824779510498]","[0.5817615389823914, 0.6677168607711792, 0.6114209890365601, 0.37804117798805237, 0.5600845217704773]","[0.4820283353328705, 0.6386510729789734, 0.5353829264640808, 0.439158171415329, 0.4630797505378723]","[0.7025431394577026, 0.7768924236297607, 0.6463958024978638, 0.32426688075065613, 0.6110593676567078]","[0.5354199409484863, 0.6449935436248779, 0.5458208322525024, 0.41964247822761536, 0.5122952461242676]","[0.7463245987892151, 0.7452961206436157, 0.5856546759605408, 0.3332414925098419, 0.608458936214447]","[0.48604556918144226, 0.6545043587684631, 0.5238021016120911, 0.4161098003387451, 0.46066200733184814]","[0.5718308091163635, 0.8218607902526855, 0.6564257740974426, 0.29131844639778137, 0.506356418132782]","[0.4447479546070099, 0.6648223400115967, 0.5238209366798401, 0.41868385672569275, 0.40285342931747437]","[0.4533868134021759, 0.7266320586204529, 0.5675740242004395, 0.36422374844551086, 0.427114874124527]","[0.5519956350326538, 0.7231718897819519, 0.5820659399032593, 0.38028761744499207, 0.49651986360549927]","[0.6244796514511108, 0.7175695896148682, 0.5712977051734924, 0.37247997522354126, 0.5314445495605469]","[0.4570672810077667, 0.675248384475708, 0.5214866399765015, 0.40864312648773193, 0.3983490467071533]","[0.5226870775222778, 0.706108808517456, 0.5588749051094055, 0.3865485191345215, 0.44907069206237793]","[0.6765530705451965, 0.721551775932312, 0.5686525106430054, 0.3348274528980255, 0.5495387315750122]","[0.46831122040748596, 0.6637067198753357, 0.5151074528694153, 0.4032621681690216, 0.4061562418937683]","[0.4951877295970917, 0.7145062685012817, 0.5986762642860413, 0.3690638244152069, 0.4970126748085022]","[0.5479139685630798, 0.8128127455711365, 0.680940568447113, 0.28425201773643494, 0.5310148000717163]","[0.5660322904586792, 0.6632619500160217, 0.579759955406189, 0.33610817790031433, 0.5167287588119507]","[0.5144084692001343, 0.6486818194389343, 0.5542863011360168, 0.418821781873703, 0.48626816272735596]","[0.472152978181839, 0.634056806564331, 0.5171013474464417, 0.42264097929000854, 0.4633124768733978]","[0.47099170088768005, 0.7451056838035583, 0.6108022332191467, 0.3401486873626709, 0.5104933381080627]","[0.47377514839172363, 0.6996663808822632, 0.6159071326255798, 0.3486843705177307, 0.5525886416435242]","[0.4136675298213959, 0.6304534673690796, 0.5103357434272766, 0.4315257966518402, 0.4170919358730316]","[0.5472787618637085, 0.6687069535255432, 0.5905275344848633, 0.3213706910610199, 0.5624346137046814]"
[0.6        0.68333334 0.48333332 0.33333334 0.6333333 ]
