0.019,0.023,0.021,0.019,0.027,0.017,0.008,0.006,0.018,0.021,0.012,0.008,0.018,0.008,0.018,0.026,0.004,0.03,0.004,0.015,0.004,0.005,0.005,0.006,0.015,0.032,0.005,0.018,0.004,0.022,0.021,0.016,0.019,0.014,0.008,0.017,0.017,0.006,0.017,0.014,0.016,0.011,0.017,0.008,0.019,0.024,0.013,0.01,0.018,0.013,0.008,0.014,0.009,0.018,0.015,0.011,0.02,0.023,0.029,0.022,0.015,0.015,0.009,0.008,0.006,0.009,0.021,0.025,0.016,0.016,0.019,0.01,0.018,0.01,0.009,0.011,0.014,0.014,0.022,0.017,0.014,0.012,0.022,0.022,0.011,0.028,0.022,0.012,0.013,0.013,0.024,0.012,0.023,0.016,0.025,0.006,0.023,0.022,0.009,0.007,0.011,0.012,0.024,0.004
"[0.5945108532905579, 0.6745928525924683, 0.560306966304779, 0.3688899874687195, 0.5161062479019165]","[0.7022145986557007, 0.6476561427116394, 0.5745670199394226, 0.37058913707733154, 0.5471245050430298]","[0.7157741785049438, 0.658085823059082, 0.5998508930206299, 0.3484763503074646, 0.5465085506439209]","[0.6562449336051941, 0.652910590171814, 0.5818825960159302, 0.3504815399646759, 0.5277212262153625]","[0.6702836751937866, 0.602532148361206, 0.5517628788948059, 0.35819050669670105, 0.5136706829071045]","[0.698326051235199, 0.6798897981643677, 0.5853739976882935, 0.32628563046455383, 0.5507568717002869]","[0.6420937776565552, 0.7629069089889526, 0.6026175022125244, 0.31165656447410583, 0.546988308429718]","[0.5973654985427856, 0.7840220928192139, 0.606338381767273, 0.30227360129356384, 0.5516303181648254]","[0.6364544034004211, 0.666417121887207, 0.5794525146484375, 0.34899771213531494, 0.5160180330276489]","[0.7108905911445618, 0.6518722772598267, 0.5850042104721069, 0.3357827663421631, 0.5376715660095215]","[0.6293613910675049, 0.7172333598136902, 0.5980417132377625, 0.3254169523715973, 0.5292285680770874]","[0.648338794708252, 0.7559271454811096, 0.6453754305839539, 0.30401238799095154, 0.559352695941925]","[0.6968439817428589, 0.6700853705406189, 0.5946857333183289, 0.33955761790275574, 0.5480835437774658]","[0.6524193286895752, 0.7540851831436157, 0.6334869861602783, 0.29225820302963257, 0.5692519545555115]","[0.5890330672264099, 0.657351553440094, 0.587191641330719, 0.3468591570854187, 0.505228579044342]","[0.6980068683624268, 0.605912446975708, 0.5709101557731628, 0.3504180312156677, 0.5351675748825073]","[0.6069258451461792, 0.7988675236701965, 0.6171560883522034, 0.2711297869682312, 0.5694566369056702]","[0.6722266674041748, 0.5772706270217896, 0.5649601817131042, 0.36482152342796326, 0.5051177144050598]","[0.6102380156517029, 0.8054472208023071, 0.6217823028564453, 0.2746185064315796, 0.560703456401825]","[0.6191083192825317, 0.6640199422836304, 0.612888753414154, 0.32609033584594727, 0.5383936166763306]","[0.5589010119438171, 0.7939214110374451, 0.6217111945152283, 0.2806132733821869, 0.5492963194847107]","[0.5922293663024902, 0.7868170142173767, 0.620848536491394, 0.287439227104187, 0.5481135845184326]","[0.6165646910667419, 0.7862762808799744, 0.6208411455154419, 0.2920878529548645, 0.5563646554946899]","[0.5915181040763855, 0.7754051089286804, 0.6137585639953613, 0.2950015962123871, 0.5512065291404724]","[0.6745601296424866, 0.6813008785247803, 0.6037768125534058, 0.32494139671325684, 0.5317833423614502]","[0.6962760090827942, 0.5683223009109497, 0.5594273209571838, 0.3625127077102661, 0.5119252800941467]","[0.6240659356117249, 0.7876235842704773, 0.6191224455833435, 0.27302026748657227, 0.5689880847930908]","[0.6154653429985046, 0.64696204662323, 0.5906347036361694, 0.3385554254055023, 0.5125858783721924]","[0.5829847455024719, 0.8102816939353943, 0.636608362197876, 0.2835133969783783, 0.5528662204742432]","[0.6961545348167419, 0.6372804045677185, 0.5911012291908264, 0.3411502242088318, 0.5293325781822205]","[0.7064823508262634, 0.640009880065918, 0.5970512628555298, 0.3309926390647888, 0.5372970104217529]","[0.6631385087966919, 0.6691234707832336, 0.5950555205345154, 0.33004242181777954, 0.535190761089325]","[0.6435718536376953, 0.6647739410400391, 0.567424476146698, 0.35446155071258545, 0.5238028764724731]","[0.5819500684738159, 0.709663450717926, 0.5687999129295349, 0.3457951247692108, 0.5089945793151855]","[0.51729816198349, 0.8106464743614197, 0.6092328429222107, 0.32549431920051575, 0.4789263606071472]","[0.5479502081871033, 0.6894661784172058, 0.5888533592224121, 0.36084502935409546, 0.47523340582847595]","[0.5692903995513916, 0.6899477243423462, 0.5587401986122131, 0.36320704221725464, 0.4976992905139923]","[0.5086636543273926, 0.8410402536392212, 0.6510696411132812, 0.30783626437187195, 0.5023152828216553]","[0.5602868795394897, 0.7003382444381714, 0.5828966498374939, 0.3682040274143219, 0.4666218161582947]","[0.6244604587554932, 0.7026676535606384, 0.5997304916381836, 0.3467217981815338, 0.5020667314529419]","[0.6077187061309814, 0.6970003247261047, 0.5858522057533264, 0.35906124114990234, 0.476833701133728]","[0.5011110901832581, 0.7759110331535339, 0.5957269072532654, 0.33395299315452576, 0.4876716732978821]","[0.6126599311828613, 0.6810816526412964, 0.5918476581573486, 0.35761550068855286, 0.4973434805870056]","[0.5795375108718872, 0.7821357846260071, 0.6125712394714355, 0.3239372968673706, 0.5151439309120178]","[0.5591753721237183, 0.6819573044776917, 0.562809407711029, 0.3713599443435669, 0.48103275895118713]","[0.47727149724960327, 0.6916581392288208, 0.5682345032691956, 0.381650447845459, 0.41948261857032776]","[0.5720993876457214, 0.7477144598960876, 0.5875908732414246, 0.36230868101119995, 0.4745880663394928]","[0.5234796404838562, 0.7843822240829468, 0.6128464341163635, 0.34664759039878845, 0.4814055860042572]","[0.5607715845108032, 0.6895439028739929, 0.5776612758636475, 0.36675992608070374, 0.45935145020484924]","[0.6156902313232422, 0.7192750573158264, 0.5947715640068054, 0.3457264304161072, 0.4971986413002014]","[0.5316947102546692, 0.8157296180725098, 0.6131996512413025, 0.3280635476112366, 0.48733848333358765]","[0.5255359411239624, 0.7433834671974182, 0.5943230986595154, 0.35904818773269653, 0.472723126411438]","[0.6493802666664124, 0.758657693862915, 0.618233323097229, 0.3230114281177521, 0.5336312651634216]","[0.5830240845680237, 0.6735895276069641, 0.5880886912345886, 0.355389267206192, 0.4840911328792572]","[0.6401181817054749, 0.6860318183898926, 0.5911216735839844, 0.33765098452568054, 0.5168514251708984]","[0.680525541305542, 0.7313901782035828, 0.620653510093689, 0.3123787045478821, 0.5590381026268005]","[0.6534696221351624, 0.6504033207893372, 0.5764076709747314, 0.356288880109787, 0.5234146118164062]","[0.5544878244400024, 0.6619850993156433, 0.5646510720252991, 0.3856770396232605, 0.44743257761001587]","[0.5422559976577759, 0.6310524344444275, 0.5488511323928833, 0.3995543420314789, 0.43656542897224426]","[0.6468870639801025, 0.6588625907897949, 0.5715276002883911, 0.3746333420276642, 0.47565510869026184]","[0.6514822840690613, 0.7044631838798523, 0.6007945537567139, 0.35225826501846313, 0.5073831081390381]","[0.7170981764793396, 0.7153884768486023, 0.614168107509613, 0.3390693664550781, 0.5531777739524841]","[0.5267487168312073, 0.785148024559021, 0.6217295527458191, 0.33404797315597534, 0.4952611029148102]","[0.5759047269821167, 0.7891713976860046, 0.6316972970962524, 0.33898794651031494, 0.5111584663391113]","[0.5527028441429138, 0.8186739087104797, 0.6415787935256958, 0.32245299220085144, 0.5141206979751587]","[0.5220320820808411, 0.7910879254341125, 0.6100904941558838, 0.33750665187835693, 0.49095335602760315]","[0.5481140613555908, 0.6647465825080872, 0.5713591575622559, 0.37684231996536255, 0.46911969780921936]","[0.6884069442749023, 0.6139852404594421, 0.5778321027755737, 0.35934361815452576, 0.5167730450630188]","[0.5880312919616699, 0.6899200677871704, 0.5876420736312866, 0.3509598672389984, 0.4970932602882385]","[0.4903697371482849, 0.7365139126777649, 0.5720267295837402, 0.35932207107543945, 0.46959760785102844]","[0.5672414898872375, 0.6785100102424622, 0.5627564787864685, 0.3685603141784668, 0.4908638596534729]","[0.5971286296844482, 0.7417960166931152, 0.5995358228683472, 0.3352437913417816, 0.5145493745803833]","[0.47581779956817627, 0.7329118847846985, 0.559141993522644, 0.35958513617515564, 0.4370102882385254]","[0.5940712690353394, 0.7521637082099915, 0.6153548359870911, 0.34364697337150574, 0.5143638849258423]","[0.5366392731666565, 0.8131346106529236, 0.6148297786712646, 0.3355214595794678, 0.47125375270843506]","[0.5559938549995422, 0.7905116677284241, 0.6096066236495972, 0.3566005229949951, 0.47488903999328613]","[0.5467419624328613, 0.7445041537284851, 0.5988799333572388, 0.36556577682495117, 0.46700921654701233]","[0.6722952127456665, 0.7209511399269104, 0.6142071485519409, 0.3474491536617279, 0.5378578901290894]","[0.5296511054039001, 0.6753120422363281, 0.5565532445907593, 0.3786654770374298, 0.442829966545105]","[0.5407836437225342, 0.7069646716117859, 0.5764333605766296, 0.36181119084358215, 0.4613403081893921]","[0.4762166738510132, 0.7696649432182312, 0.5953824520111084, 0.3508463203907013, 0.4631589353084564]","[0.5938166975975037, 0.7278017401695251, 0.6163585186004639, 0.34785228967666626, 0.5147143006324768]","[0.5297883749008179, 0.666351318359375, 0.562535285949707, 0.3714241683483124, 0.45671555399894714]","[0.5615078210830688, 0.6571618318557739, 0.5600208044052124, 0.3709758222103119, 0.46776720881462097]","[0.4721698760986328, 0.7652417421340942, 0.6205583214759827, 0.3303245007991791, 0.4940663278102875]","[0.4545974135398865, 0.6612753868103027, 0.560178279876709, 0.39229071140289307, 0.42296746373176575]","[0.48253029584884644, 0.7299593091011047, 0.558948814868927, 0.38122496008872986, 0.40126803517341614]","[0.5493013858795166, 0.7808855175971985, 0.598065972328186, 0.3625848889350891, 0.46271267533302307]","[0.4824192523956299, 0.7649314999580383, 0.6309185028076172, 0.3555067479610443, 0.4918676018714905]","[0.5901007652282715, 0.7137516736984253, 0.6164281964302063, 0.35455283522605896, 0.5166038274765015]","[0.4785034656524658, 0.6719815135002136, 0.5610772967338562, 0.3759659230709076, 0.4396875500679016]","[0.4965806007385254, 0.7945035099983215, 0.5883615016937256, 0.3363792598247528, 0.4476003646850586]","[0.4824756383895874, 0.6953706741333008, 0.5583817362785339, 0.3765944540500641, 0.42101553082466125]","[0.5614634156227112, 0.6982488036155701, 0.5757588148117065, 0.3572486340999603, 0.4743991196155548]","[0.5076956152915955, 0.6678136587142944, 0.5455639958381653, 0.381234347820282, 0.42471766471862793]","[0.4838550090789795, 0.8228219151496887, 0.6530444025993347, 0.30029234290122986, 0.5221832990646362]","[0.45565804839134216, 0.6972327828407288, 0.5600752234458923, 0.3713977634906769, 0.4277341663837433]","[0.45578524470329285, 0.7035983800888062, 0.5568473935127258, 0.363228440284729, 0.430391788482666]","[0.47057440876960754, 0.79354327917099, 0.6341028213500977, 0.31284308433532715, 0.5097906589508057]","[0.5431631207466125, 0.8048363327980042, 0.6302939057350159, 0.31935134530067444, 0.5066328048706055]","[0.48131874203681946, 0.7845736145973206, 0.6230202913284302, 0.3366044759750366, 0.4898984134197235]","[0.5166449546813965, 0.7284466624259949, 0.6245270371437073, 0.3445228636264801, 0.5229670405387878]","[0.4633987247943878, 0.6898278594017029, 0.5573444962501526, 0.37649235129356384, 0.43005552887916565]","[0.5514644980430603, 0.8645742535591125, 0.6696534156799316, 0.290397584438324, 0.5194773077964783]"
[0.5833333  0.8833333  0.65       0.16666667 0.55      ]
