11.469,9.367,57.462,13.947,6.957,11.52,12.602,31.415,7.671,54.544,18.468,15.379,26.021,8.98,14.344,19.832,22.761,11.317,35.371,21.769,75.882,39.781,25.018,25.642,14.33,16.405,29.201,23.203,13.392,20.19,14.971,18.115,12.743,19.998,25.362,7.755,4.513,59.919,24.184,27.434,30.473,10.983,18.532,9.82,22.842,6.368,22.049,48.37,41.796,2.918,14.113,9.339,5.859,13.226,7.568,15.282,29.416,19.563,10.844,12.1,18.112,65.296,6.741,11.52,11.52,10.819,11.493,2.183,18.602,8.726,9.459,11.873,11.981,5.616,11.869,14.477,2.142
0.702,1.409,0.94,0.854,0.684,0.684,0.675,0.593,0.57,0.515,0.473,0.562,0.605,0.594,0.602,0.589,0.559,0.56,0.55,0.528,0.799,0.945,0.917,0.892,0.886,0.859,0.883,1.018,0.986,0.971,0.942,0.918,0.896,0.879,0.862,0.855,0.832,0.81,0.796,0.776,0.765,0.768,0.772,0.779,0.885,0.902,0.883,0.935,0.92,0.902,0.913,0.908,0.895,0.91,0.927,0.96,0.976,0.975,0.964,0.949,0.933,0.918,0.922,0.924,0.926,0.921,0.922,0.921,0.909,0.908,0.913,0.919,0.915,0.906,0.895,0.902,0.9
