2.633,14.355,6.858,61.317,15.159,11.099,2.831,1.534,1.911,1.241,2.343,7.961,14.624,131.905,0.509,2.846,1.162,791.289,1.159,2.762,38.233,5.211,32.032,6.857,0.797,301.341,0.463,0.465,7.338,1.735,0.465,30.72,1.335,6.648,0.609,88.117,2.113,0.484,20.89,7.512,0.465,0.881,3.646,0.958,0.425,1.017,0.378,3.726,1.071,0.535,17.094,0.538,6.899,1.334,1.659,1.475,0.465,0.57,0.465,0.469,50.607,0.593,0.579,0.582,0.458,21.083,243.861,0.672,0.558,1.422,5.129,0.556,0.465,9.501,0.803,0.47,0.465,0.465,9.798,14.836,17.121,27.831,1.723,0.465,0.465,0.865,0.465,0.465,8.107,15.964,0.57,10.635,5.116,6.126,0.875,5.425,0.465,1.083,0.465,0.465,0.625,0.554,6.756,0.784,1.935,0.966,1.037,0.465,0.465,8.988,5.384,0.733,0.525
0.166,0.204,0.149,0.112,0.09,0.075,0.125,0.184,0.229,0.381,0.448,0.675,0.624,0.58,0.567,0.549,0.532,0.502,0.486,0.467,0.445,0.425,0.407,0.394,0.401,0.386,0.388,0.429,0.426,0.428,0.428,0.416,0.448,0.557,0.555,0.546,0.581,0.58,0.568,0.655,0.686,0.699,0.722,0.728,0.722,0.721,0.717,0.707,0.738,0.734,0.805,0.819,0.809,0.816,0.817,0.808,0.802,0.811,0.829,0.841,0.827,0.837,0.846,0.842,0.854,0.869,0.857,0.848,0.844,0.849,0.839,0.851,0.845,0.834,0.848,0.842,0.837,0.846,0.891,0.885,0.891,0.915,0.916,0.91,0.905,0.903,0.914,0.921,0.928,0.928,0.934,0.941,0.938,0.947,0.942,1.005,0.999,0.995,0.99,0.999,0.999,1.004,1.005,1.011,1.005,1.015,1.025,1.02,1.015,1.026,1.023,1.017,1.012
