29.73,6.481,5.339,6.692,5.963,4.229,5.514,5.711,7.091,8.02,6.292,7.238,364.581,8.13,5.452,6.416,26.882,6.313,7.231,4.156,33.814,7.171,10.309,8.668,6.886,8.589,3.632,5.5,21.704,6.769,6.936,7.006,6.072,16.554,2.559,7.222,6.764,4.782,10.22,4.61,7.124,43.515,14.256,5.302,5.649,4.025,7.619,8.436,6.801,5.868,7.124,6.597,25.497,7.683,6.928,3.344,7.084,6.424,11.948,6.038,7.125,6.898,5.213,7.82,5.277,7.082,6.24,5.783,6.4,5.818,6.762,7.812,6.838,6.301,5.994,6.764,6.626,6.84,5.182,3.394,5.845,2.414,7.739,6.78,18.386,5.357,7.13,7.336,6.559,7.105,7.867,30.769,6.567,5.548,7.121,6.95,8.087,7.204,18.698,33.798,5.052,6.722,7.66,3.91,7.021,5.27,6.828,6.044,1.717,0.562
0.213,0.423,0.431,0.519,0.53,0.637,0.876,0.904,0.887,0.853,0.829,0.841,0.776,0.738,0.788,0.827,0.779,0.767,0.827,0.934,1.011,1.037,1.119,1.119,1.101,1.072,1.047,1.074,1.057,1.043,1.048,1.052,1.068,1.397,1.556,1.534,1.536,1.507,1.469,1.442,1.421,1.388,1.355,1.334,1.316,1.295,1.304,1.317,1.303,1.311,1.306,1.3,1.277,1.271,1.261,1.243,1.255,1.245,1.253,1.238,1.237,1.238,1.226,1.217,1.205,1.269,1.271,1.278,1.267,1.276,1.277,1.273,1.264,1.268,1.274,1.279,1.283,1.286,1.275,1.261,1.252,1.278,1.275,1.267,1.255,1.246,1.244,1.24,1.239,1.237,1.231,1.218,1.205,1.197,1.185,1.187,1.175,1.174,1.162,1.15,1.142,1.137,1.145,1.137,1.133,1.128,1.151,1.151,1.141,1.131
