1.097,3.499,8.41,19.541,28.563,1.382,5.67,0.311,4.205,2.727,6.327,12.118,62.353,1.897,70.687,105.679,114.091,1.133,277.102,1.216,4.447,38.539,4.422,1.036,9.17,83.742,10.86,0.912,10.12,3.23,44.043,8.677,3.57,51.068,0.611,10.096,0.722,35.138,38.492,2.893,87.127,88.67,0.466,5.582,60.418,52.036,1.838,49.349,25.554,0.505,179.548,0.641,5.067,30.451,125.051,174.656,132.499,191.513,6.729,94.9,1.31,18.854,8.533,5.23,29.554,18.271,0.148,3.125,0.166,2.04,27.771,32.852,0.202,73.772,6.462,5.5,2.835,3.996,6.353,143.344,37.379,29.855,3.685,0.261
0.474,0.564,0.591,0.51,0.432,0.422,0.479,0.463,0.477,0.536,0.561,0.531,0.49,0.473,0.441,0.413,0.389,0.64,0.607,0.673,0.703,0.673,0.653,0.68,0.702,0.675,0.685,0.671,0.66,0.677,0.657,0.658,0.669,0.65,0.676,0.657,0.658,0.64,0.624,0.609,0.598,0.583,0.577,0.589,0.576,0.565,0.699,0.843,1.043,1.07,1.049,1.139,1.161,1.141,1.121,1.101,1.081,1.063,1.049,1.032,1.022,1.008,1.006,1.0,1.057,1.105,1.094,1.086,1.075,1.067,1.053,1.039,1.045,1.03,1.019,1.02,1.015,1.01,1.0,0.988,0.978,0.968,0.964,0.957
