2.064,2.064,44.559,7.169,1.847,2.469,2.406,2.301,66.771,1.769,2.074,5.671,3.092,21.847,2.656,2.594,2.126,2.075,3.111,3.235,57.781,2.064,137.694,3.141,2.064,2.166,2.497,2.064,2.066,2.077,2.064,2.103,1.873,2.095,2.138,2.316,13.908,2.064,1.39,4.089,1.565,1.985,2.303,4.639,2.644,2.315,1.669,0.883,4.41,2.262,2.289,0.69,4.217,0.49,1.088,1.471,11.585,1.465,0.59,1.371,2.064,0.84,6.053,0.656,0.553,0.485,1.23,1.964,9.51,5.057,1.993,0.553,2.606,0.536,1.516,1.818,1.754,1.187,3.227,0.686,1.197,2.064,3.435,0.788,0.662,1.127,0.895,1.382,2.397,1.953,22.528,0.482,3.841,0.996,7.393,0.719,1.146,0.79,2.244,1.299,2.318,5.309,0.504,1.534,2.064,0.511,0.689,2.064,2.064,2.064,0.456,0.566,0.491
0.501,0.501,0.334,0.382,0.317,0.304,0.291,0.255,0.227,0.212,0.234,0.28,0.267,0.468,0.453,0.566,0.561,0.555,0.57,0.708,0.675,0.703,0.672,0.698,0.69,0.704,0.696,0.717,0.738,0.728,0.746,0.763,0.857,0.847,0.839,0.833,0.811,0.823,0.822,0.823,0.814,0.8,0.938,0.917,0.921,0.915,0.909,0.914,0.897,0.915,0.915,0.905,0.892,0.883,0.891,0.89,0.891,0.915,0.915,0.907,0.927,0.921,0.921,0.913,0.905,0.897,0.906,0.912,0.902,0.899,0.894,0.887,0.889,0.896,0.901,0.906,0.912,0.93,0.928,0.922,0.927,0.922,0.92,0.914,0.92,0.916,0.92,0.924,0.927,0.922,0.912,0.917,0.914,0.917,0.908,0.913,0.908,0.912,0.915,0.913,0.925,0.923,0.917,0.921,0.933,0.927,0.922,0.934,0.937,0.933,0.937,0.932,0.927
