2.251,1.179,0.803,2.764,4.075,2.773,6.016,1.646,1.653,1.564,4.477,3.752,0.796,1.947,0.525,1.089,4.299,0.912,0.817,19.75,1.016,0.603,5.5,1.793,19.16,2.558,0.558,0.885,1.342,6.296,0.844,6.043,0.658,2.168,1.744,2.178,0.053,2.777,0.603,5.513,1.638,4.49,0.855,5.875,3.234,3.704,0.827,8.816,4.965,2.024,6.628,0.43,1.432,2.04,0.79,2.687,1.463,6.037,2.529,2.008,1.448,4.932,0.39,7.693,6.307,1.029,8.487,10.307,2.413,0.774,2.562,4.0,2.364,3.568,2.843,3.134,3.129,3.18,27.14,2.491,0.355,1.938,3.722,3.226,0.724,0.35,3.08,4.681,3.426,0.755,1.462,1.584,2.277,3.82,5.321,4.076,0.257,3.812,35.754,0.776,392.893,5.985,1.636,0.821,6.727,4.697,6.985,1.547,6.538,0.652
0.652,0.712,0.746,0.765,1.374,1.24,1.081,1.035,1.014,1.06,1.023,0.985,0.97,0.95,0.887,0.879,1.005,0.99,0.982,0.944,0.935,0.895,0.877,0.877,0.841,0.845,0.838,0.853,0.865,0.866,0.862,0.867,0.867,0.844,0.897,0.88,0.869,0.86,0.86,0.856,0.862,0.849,0.865,0.848,0.871,0.852,0.849,0.84,0.83,0.814,0.808,0.793,0.778,0.778,0.77,0.767,0.767,0.758,0.76,0.782,0.779,0.769,0.797,0.789,0.785,0.773,0.837,0.825,0.822,0.851,0.843,0.835,0.836,0.825,0.814,0.814,0.803,0.807,0.797,0.797,0.795,0.791,0.786,0.777,0.776,0.774,0.766,0.773,0.777,0.779,0.773,0.765,0.758,0.755,0.765,0.76,0.758,0.755,0.747,0.744,0.737,0.743,0.754,0.773,0.767,0.763,0.757,0.758,0.751,0.749
