0.01,0.015,0.028,0.013,0.046,0.014,0.017,0.032,0.016,0.035,0.05,0.012,0.013,0.016,0.027,0.012,0.036,0.037,0.029,0.038,0.047,0.038,0.048,0.02,0.03,0.019,0.018,0.018,0.014,0.012,0.022,0.016,0.014,0.017,0.022,0.039,0.036,0.029,0.041,0.035,0.014,0.012,0.018,0.024,0.021,0.025,0.036,0.014,0.03,0.036,0.021,0.016,0.019,0.013,0.005,0.006,0.016,0.014,0.016,0.008,0.032,0.04,0.02,0.016,0.011,0.006,0.015,0.018,0.017,0.014,0.007,0.017,0.014,0.02,0.028,0.018,0.024
0.298,0.273,0.281,0.229,0.194,0.2,0.282,0.296,0.274,0.258,0.238,0.229,0.28,0.263,0.41,0.389,0.371,0.353,0.343,0.334,0.461,0.539,0.518,0.498,0.492,0.474,0.479,0.473,0.459,0.467,0.453,0.44,0.438,0.434,0.432,0.423,0.415,0.417,0.415,0.407,0.399,0.398,0.395,0.389,0.419,0.479,0.471,0.476,0.47,0.463,0.455,0.448,0.446,0.441,0.457,0.476,0.469,0.462,0.459,0.47,0.464,0.457,0.453,0.449,0.446,0.448,0.445,0.443,0.439,0.436,0.439,0.436,0.433,0.429,0.425,0.421,0.417
