21.899,14.568,173.8,15.458,10.831,9.814,15.888,23.256,13.385,17.947,17.49,12.719,14.745,8.338,7.516,13.314,11.054,24.092,11.067,2.114,11.62,11.709,28.718,11.405,8.958,10.698,11.442,22.264,13.883,13.535,11.814,13.146,23.933,22.264,9.833,18.634,41.582,20.589,7.901,17.538,15.112,21.376,14.53,24.41,22.349,32.163,38.988,22.265,22.264,29.343,5.394,9.033,26.197,9.264,13.268,6.341,18.603,18.268,22.264,14.507,76.252,35.282,2.541,18.733,15.881,14.877,22.723,2.112,17.58,20.185,9.111,4.786,16.421,22.259,39.57,3.406,1.865
0.779,1.144,0.765,0.702,0.562,0.538,0.628,0.639,0.62,0.666,0.701,0.678,0.72,0.692,0.738,0.717,0.677,0.676,0.703,0.706,0.716,0.708,0.679,0.667,0.641,0.631,0.661,0.671,0.663,0.654,0.644,0.637,0.627,0.636,0.651,0.637,0.619,0.629,0.638,0.624,0.62,0.627,0.622,0.623,0.628,0.819,0.802,0.806,0.809,0.793,0.804,0.811,0.799,0.798,0.822,0.86,0.856,0.852,0.853,0.849,0.835,0.822,0.842,0.842,0.837,0.84,0.841,0.842,0.84,0.841,0.841,0.851,0.847,0.841,0.831,0.844,0.861
