0.023,0.013,0.01,0.009,0.011,0.006,0.007,0.007,0.01,0.01,0.008,0.01,0.007,0.011,0.006,0.01,0.01,0.015,0.007,0.013,0.009,0.006,0.009,0.015,0.006,0.011,0.011,0.007,0.007,0.009,0.008,0.01,0.013,0.01,0.011,0.011,0.012,0.018,0.013,0.011,0.014,0.013,0.011,0.015,0.012,0.012,0.013,0.015,0.011,0.011,0.015,0.011,0.012,0.012,0.014,0.012,0.012,0.013,0.014,0.013,0.011,0.019,0.017,0.015,0.01,0.025,0.009,0.014,0.011,0.014,0.02,0.012,0.01,0.014,0.021,0.013,0.011,0.014,0.012,0.015,0.016
"[0.5697144269943237, 0.6440734267234802, 0.5351358652114868, 0.40954262018203735, 0.5194878578186035]","[0.6357407569885254, 0.7079702615737915, 0.595093846321106, 0.35682085156440735, 0.5631060600280762]","[0.6571310758590698, 0.7478786706924438, 0.6108008623123169, 0.3378905653953552, 0.562523365020752]","[0.6750478744506836, 0.7737783193588257, 0.627335786819458, 0.3285233676433563, 0.5690391063690186]","[0.6813215017318726, 0.7548152208328247, 0.6186478734016418, 0.34410300850868225, 0.568607747554779]","[0.6602532267570496, 0.8322461247444153, 0.6582944393157959, 0.2882706820964813, 0.5551257133483887]","[0.6511128544807434, 0.7842851877212524, 0.6426708698272705, 0.31078723073005676, 0.5471497178077698]","[0.6568098068237305, 0.8164350986480713, 0.6437962055206299, 0.3048279583454132, 0.545592725276947]","[0.6891584992408752, 0.7909543514251709, 0.63039630651474, 0.32480597496032715, 0.5617395639419556]","[0.6716203689575195, 0.7630643248558044, 0.6242480278015137, 0.33665722608566284, 0.5601174235343933]","[0.6430990099906921, 0.758567750453949, 0.6320773363113403, 0.33620700240135193, 0.5446242094039917]","[0.6620140671730042, 0.74504154920578, 0.6221894025802612, 0.34278151392936707, 0.5563985109329224]","[0.6639867424964905, 0.8331496715545654, 0.6554736495018005, 0.2940693497657776, 0.5535999536514282]","[0.6601373553276062, 0.7339204549789429, 0.612548291683197, 0.3527068793773651, 0.5519077181816101]","[0.652022659778595, 0.8333556652069092, 0.6572328209877014, 0.28558096289634705, 0.5478234887123108]","[0.6737872958183289, 0.7585081458091736, 0.6236594319343567, 0.33347707986831665, 0.5590906739234924]","[0.6826644539833069, 0.7610211968421936, 0.6254274249076843, 0.33662018179893494, 0.5655326247215271]","[0.6364607214927673, 0.690248966217041, 0.5903160572052002, 0.3698769509792328, 0.5318508744239807]","[0.652413547039032, 0.8160176277160645, 0.6440694332122803, 0.3047696650028229, 0.5447937846183777]","[0.6245946884155273, 0.6995305418968201, 0.6004659533500671, 0.35461097955703735, 0.5269249081611633]","[0.6610668301582336, 0.7645848989486694, 0.6243693828582764, 0.328713595867157, 0.5531830787658691]","[0.6528627872467041, 0.8302198052406311, 0.654742956161499, 0.29080313444137573, 0.5426751375198364]","[0.6874312162399292, 0.7943941354751587, 0.6291413903236389, 0.31550535559654236, 0.5606616735458374]","[0.6561728119850159, 0.7065593600273132, 0.5900559425354004, 0.37332555651664734, 0.5298354029655457]","[0.6167493462562561, 0.80646151304245, 0.6420621275901794, 0.3098219931125641, 0.5192428827285767]","[0.6524394154548645, 0.7428099513053894, 0.6041458249092102, 0.34645047783851624, 0.5455083847045898]","[0.6771682500839233, 0.7597607374191284, 0.617239236831665, 0.34038546681404114, 0.5573022961616516]","[0.6536213755607605, 0.8244099617004395, 0.6413785815238953, 0.2995102107524872, 0.5409209132194519]","[0.6139302253723145, 0.786288321018219, 0.634804368019104, 0.3249964416027069, 0.5321491956710815]","[0.579809844493866, 0.750420331954956, 0.6143448948860168, 0.33979329466819763, 0.5086877346038818]","[0.6389429569244385, 0.7570439577102661, 0.6316136717796326, 0.3235023617744446, 0.5467288494110107]","[0.6618348360061646, 0.7577659487724304, 0.6219813823699951, 0.3404078781604767, 0.5543328523635864]","[0.6813881397247314, 0.7872164249420166, 0.5921258330345154, 0.34786903858184814, 0.5550409555435181]","[0.6068854928016663, 0.7633599042892456, 0.6065172553062439, 0.3619379997253418, 0.5214341282844543]","[0.6407263278961182, 0.7618739008903503, 0.6028017997741699, 0.34347981214523315, 0.5308959484100342]","[0.6012295484542847, 0.7537643909454346, 0.6022791862487793, 0.3600867986679077, 0.5171710252761841]","[0.6517571806907654, 0.7405954599380493, 0.599929928779602, 0.35200101137161255, 0.5402531027793884]","[0.6288154125213623, 0.6673462986946106, 0.5691014528274536, 0.3803008496761322, 0.5305997729301453]","[0.6574816107749939, 0.7207643985748291, 0.601776123046875, 0.35604017972946167, 0.5513570308685303]","[0.6644289493560791, 0.8109510540962219, 0.6030247211456299, 0.32915666699409485, 0.5438498854637146]","[0.6471542119979858, 0.7096553444862366, 0.5848259925842285, 0.36559146642684937, 0.5380439162254333]","[0.6511415243148804, 0.7346937656402588, 0.5968617796897888, 0.36215898394584656, 0.5366336107254028]","[0.5662714242935181, 0.6929373741149902, 0.5966266989707947, 0.3435618579387665, 0.5613841414451599]","[0.6179049015045166, 0.6843505501747131, 0.5843465328216553, 0.3713494837284088, 0.5455496311187744]","[0.6695539951324463, 0.7578839063644409, 0.6014990210533142, 0.3544871509075165, 0.5622776746749878]","[0.6221040487289429, 0.7695038914680481, 0.5943585634231567, 0.3622778654098511, 0.5258626937866211]","[0.6480829119682312, 0.770153284072876, 0.5811482071876526, 0.3604583442211151, 0.5316284894943237]","[0.6158900260925293, 0.6835106015205383, 0.5917546153068542, 0.3726344108581543, 0.5036166310310364]","[0.6440063714981079, 0.7692399024963379, 0.6062230467796326, 0.3400207459926605, 0.5238028168678284]","[0.6241025328636169, 0.7808865308761597, 0.5988807082176208, 0.35212376713752747, 0.5243615508079529]","[0.6344797015190125, 0.7028828859329224, 0.585122287273407, 0.37222784757614136, 0.5247823596000671]","[0.6503170132637024, 0.7441107630729675, 0.6128243207931519, 0.3427998125553131, 0.5427756905555725]","[0.6571379899978638, 0.7712623476982117, 0.5884052515029907, 0.3402225077152252, 0.5455047488212585]","[0.6694610714912415, 0.7462852597236633, 0.5990315079689026, 0.3470155894756317, 0.5402737259864807]","[0.6796601414680481, 0.7970426678657532, 0.5789733529090881, 0.343761682510376, 0.5545400977134705]","[0.667629599571228, 0.7603550553321838, 0.5982680916786194, 0.3500315248966217, 0.5471537113189697]","[0.6885178089141846, 0.7763059735298157, 0.6076385974884033, 0.3459489643573761, 0.5532445907592773]","[0.671699047088623, 0.8070980310440063, 0.5917153358459473, 0.345314621925354, 0.5374765396118164]","[0.6676912903785706, 0.7888250946998596, 0.5761879682540894, 0.348096638917923, 0.5413197875022888]","[0.680576741695404, 0.7516794800758362, 0.5997417569160461, 0.3503934442996979, 0.5546935796737671]","[0.6973861455917358, 0.8107075095176697, 0.6247147917747498, 0.3224637806415558, 0.5518025159835815]","[0.6376663446426392, 0.6827231645584106, 0.5602074265480042, 0.38625702261924744, 0.5160744190216064]","[0.7119714617729187, 0.7818328738212585, 0.5713127255439758, 0.372589647769928, 0.5670887231826782]","[0.6856650114059448, 0.737880527973175, 0.5878329277038574, 0.37167876958847046, 0.5539600253105164]","[0.662494957447052, 0.8018901348114014, 0.6102312207221985, 0.3289191722869873, 0.5392138957977295]","[0.590648353099823, 0.6205755472183228, 0.5370158553123474, 0.4011373221874237, 0.49541333317756653]","[0.6223403811454773, 0.7937535047531128, 0.615254282951355, 0.33381420373916626, 0.5249054431915283]","[0.6546390652656555, 0.7666304111480713, 0.5778083801269531, 0.36177492141723633, 0.5347748398780823]","[0.6503918170928955, 0.7465828657150269, 0.6022995114326477, 0.3480086624622345, 0.5425224304199219]","[0.6853090524673462, 0.8004232048988342, 0.5843123197555542, 0.34869635105133057, 0.5459660887718201]","[0.6221044063568115, 0.6662834882736206, 0.5548077821731567, 0.3962489664554596, 0.5127715468406677]","[0.631974458694458, 0.7180080413818359, 0.5999808311462402, 0.35732612013816833, 0.5273001790046692]","[0.6867832541465759, 0.8083489537239075, 0.6275860071182251, 0.3288094997406006, 0.5569718480110168]","[0.6409372091293335, 0.7333450317382812, 0.5869162678718567, 0.37280791997909546, 0.5193606615066528]","[0.6105032563209534, 0.6470239162445068, 0.5519952178001404, 0.3902929723262787, 0.5054055452346802]","[0.6373125314712524, 0.76749187707901, 0.5789304375648499, 0.3588862717151642, 0.5438227653503418]","[0.6328169703483582, 0.779832124710083, 0.5930690169334412, 0.34936216473579407, 0.535271406173706]","[0.6699919700622559, 0.7796612977981567, 0.5750458836555481, 0.36239179968833923, 0.5502126216888428]","[0.6258273720741272, 0.7271380424499512, 0.5959923267364502, 0.36044979095458984, 0.5299304127693176]","[0.6225219368934631, 0.6873658895492554, 0.5824938416481018, 0.36681637167930603, 0.5175212025642395]","[0.7125701904296875, 0.7919510006904602, 0.5794750452041626, 0.3604780435562134, 0.5921567678451538]"
[0.55       0.8        0.78333336 0.25       0.5833333 ]
