0.143,0.034,0.175,0.097,0.134,0.124,0.128,0.085,0.202,0.103,0.162,0.035,0.186,0.163,0.028,0.142,0.031,0.267,0.03,0.041,0.114,0.157,0.077,0.117,0.01,0.21,0.024,0.107,0.138,0.099,0.02,0.14,0.046,0.054,0.061,0.12,0.049,0.046,0.115,0.113,0.01,0.132,0.021,0.026,0.042,0.126,0.142,0.106,0.031,0.033,0.09,0.023,0.01,0.031,0.064,0.134,0.032,0.076,0.018,0.052,0.098,0.01,0.01,0.03,0.038,0.213,0.133,0.01,0.011,0.213,0.075,0.013,0.01,0.033,0.026,0.034,0.036,0.097,0.085,0.01,0.106,0.094,0.017,0.042,0.075,0.01,0.01,0.01,0.062,0.01,0.027,0.202,0.027,0.01,0.01,0.114,0.021,0.132,0.018,0.011,0.01,0.01,0.021,0.01,0.098,0.028,0.022,0.01,0.021,0.01,0.108,0.037,0.039
0.012,0.61,0.441,0.391,0.346,0.319,0.299,0.296,0.269,0.265,0.252,0.269,0.255,0.245,0.306,0.296,0.29,0.274,0.271,0.279,0.275,0.268,0.27,0.267,0.292,0.283,0.278,0.276,0.272,0.27,0.278,0.272,0.349,0.379,0.409,0.403,0.428,0.451,0.528,0.561,0.606,0.596,0.589,0.578,0.568,0.555,0.589,0.582,0.579,0.569,0.591,0.601,0.602,0.6,0.595,0.587,0.598,0.593,0.625,0.621,0.615,0.616,0.616,0.609,0.607,0.651,0.643,0.648,0.652,0.644,0.656,0.677,0.681,0.678,0.691,0.683,0.674,0.669,0.664,0.664,0.658,0.653,0.652,0.647,0.658,0.658,0.678,0.677,0.674,0.673,0.682,0.709,0.705,0.704,0.707,0.719,0.716,0.711,0.711,0.726,0.725,0.725,0.723,0.722,0.717,0.735,0.753,0.754,0.753,0.768,0.781,0.774,0.767
