0.008,0.004,0.004,0.004,0.004,0.003,0.005,0.006,0.005,0.009,0.007,0.009,0.005,0.005,0.011,0.006,0.011,0.007,0.011,0.006,0.008,0.007,0.01,0.008,0.013,0.007,0.014,0.012,0.01,0.013,0.012,0.014,0.013,0.01,0.012,0.012,0.015,0.014,0.013,0.01,0.012,0.012,0.014,0.014,0.011,0.014,0.018,0.011,0.018,0.007,0.014,0.005,0.014,0.014,0.007,0.01,0.016,0.016,0.016,0.022,0.016,0.018,0.013,0.016,0.016,0.014,0.006,0.013,0.009,0.015,0.012,0.014,0.013,0.016,0.013,0.015,0.014,0.009,0.017,0.016,0.016,0.014,0.014,0.014,0.019,0.02,0.024,0.021,0.017,0.022,0.009,0.021,0.016,0.02,0.02,0.012,0.017,0.018,0.005,0.015,0.025,0.019,0.018,0.014,0.02,0.018,0.018,0.015,0.016,0.017,0.015,0.013,0.005
"[0.5494248270988464, 0.754160463809967, 0.6124777793884277, 0.36757150292396545, 0.5476120710372925]","[0.6607129573822021, 0.7676213979721069, 0.652800977230072, 0.31285151839256287, 0.5929170250892639]","[0.6542144417762756, 0.7790675759315491, 0.6598766446113586, 0.2996967136859894, 0.5827358961105347]","[0.5954614281654358, 0.7477397918701172, 0.6444509625434875, 0.31389302015304565, 0.5648398995399475]","[0.5952005386352539, 0.7588462829589844, 0.6495083570480347, 0.3053707182407379, 0.5630394816398621]","[0.6229234933853149, 0.7684608697891235, 0.6636751294136047, 0.2984359562397003, 0.5513834953308105]","[0.6058552861213684, 0.8021438121795654, 0.6568314433097839, 0.2910007834434509, 0.5640654563903809]","[0.6354904770851135, 0.8119343519210815, 0.6361413598060608, 0.30360648036003113, 0.5408322215080261]","[0.6369216442108154, 0.7890573143959045, 0.6385397911071777, 0.3199326694011688, 0.5662350654602051]","[0.5320247411727905, 0.8271494507789612, 0.6408354640007019, 0.3114338219165802, 0.5126491189002991]","[0.5928202867507935, 0.8425703048706055, 0.6585234999656677, 0.30538275837898254, 0.5397591590881348]","[0.5387652516365051, 0.8495733141899109, 0.6604465842247009, 0.30349934101104736, 0.5130434632301331]","[0.5861018896102905, 0.7977899312973022, 0.657515287399292, 0.31785398721694946, 0.556744396686554]","[0.6700943112373352, 0.7974280118942261, 0.6530744433403015, 0.30304181575775146, 0.5834447145462036]","[0.5158166289329529, 0.74867182970047, 0.595150887966156, 0.3748215436935425, 0.4819459319114685]","[0.5775534510612488, 0.8112087845802307, 0.6497531533241272, 0.3161565065383911, 0.5533093810081482]","[0.523253858089447, 0.8716633915901184, 0.6699544191360474, 0.2893020808696747, 0.5369880199432373]","[0.5625503659248352, 0.790093183517456, 0.636544406414032, 0.3448689579963684, 0.5654385685920715]","[0.51569002866745, 0.867637038230896, 0.6727968454360962, 0.28884199261665344, 0.5380156636238098]","[0.5453735589981079, 0.8021962642669678, 0.6772392988204956, 0.3191847503185272, 0.564052402973175]","[0.5156418681144714, 0.7845063805580139, 0.627192497253418, 0.33229517936706543, 0.5393638014793396]","[0.5394251346588135, 0.8124260306358337, 0.6471474766731262, 0.31035929918289185, 0.553056538105011]","[0.5191303491592407, 0.779721200466156, 0.6021966934204102, 0.340093195438385, 0.49971336126327515]","[0.5145339369773865, 0.7790878415107727, 0.6268669366836548, 0.33801770210266113, 0.5286986827850342]","[0.4827898144721985, 0.8799346685409546, 0.7187350392341614, 0.28002074360847473, 0.5635016560554504]","[0.5444498658180237, 0.7894682884216309, 0.6573991775512695, 0.3384284973144531, 0.5735029578208923]","[0.45490652322769165, 0.8540641069412231, 0.7135353088378906, 0.31514307856559753, 0.5648307800292969]","[0.4680045545101166, 0.819292426109314, 0.663539469242096, 0.33791032433509827, 0.5304438471794128]","[0.4821237325668335, 0.8044843673706055, 0.6521214246749878, 0.3342640995979309, 0.543878972530365]","[0.46824911236763, 0.7266964912414551, 0.6053497195243835, 0.37835264205932617, 0.5000630617141724]","[0.482902467250824, 0.8400737047195435, 0.6704908609390259, 0.32388225197792053, 0.5471671223640442]","[0.4845549166202545, 0.7196329832077026, 0.584586501121521, 0.40135815739631653, 0.4898067116737366]","[0.4602041244506836, 0.7822736501693726, 0.6182008981704712, 0.35466426610946655, 0.4831498861312866]","[0.48809587955474854, 0.7927630543708801, 0.6288910508155823, 0.33566275238990784, 0.5046809315681458]","[0.4553687274456024, 0.8124270439147949, 0.6646047830581665, 0.33128413558006287, 0.538735032081604]","[0.4714309275150299, 0.7666049599647522, 0.6213662624359131, 0.35802972316741943, 0.5156863331794739]","[0.47041934728622437, 0.7868494391441345, 0.6005176901817322, 0.3593102991580963, 0.4551474452018738]","[0.4441935122013092, 0.7863026261329651, 0.6339420080184937, 0.36098602414131165, 0.5023518800735474]","[0.4678707420825958, 0.798521876335144, 0.6289857625961304, 0.3592224717140198, 0.4812021255493164]","[0.4905250370502472, 0.8175802230834961, 0.6482756733894348, 0.32473522424697876, 0.5289092063903809]","[0.4626840353012085, 0.8302480578422546, 0.6767821311950684, 0.3270014524459839, 0.5445958375930786]","[0.47704818844795227, 0.7204011678695679, 0.6127868890762329, 0.3855178654193878, 0.5169140100479126]","[0.4439120590686798, 0.831474244594574, 0.6888929605484009, 0.33318865299224854, 0.557709276676178]","[0.45011666417121887, 0.8545265197753906, 0.7028977274894714, 0.30129799246788025, 0.5779322385787964]","[0.47739264369010925, 0.8160138130187988, 0.6604200601577759, 0.33995336294174194, 0.5313047170639038]","[0.437648206949234, 0.8015978932380676, 0.6743634343147278, 0.35090962052345276, 0.5697365403175354]","[0.4285784959793091, 0.7223942279815674, 0.5902599692344666, 0.397714763879776, 0.45754897594451904]","[0.46840307116508484, 0.7908890247344971, 0.6420371532440186, 0.34239906072616577, 0.5187183022499084]","[0.4322013854980469, 0.7527479529380798, 0.5932273268699646, 0.37810829281806946, 0.44276589155197144]","[0.4977516233921051, 0.7737842202186584, 0.6804347634315491, 0.3111477792263031, 0.5770392417907715]","[0.46257302165031433, 0.7759227752685547, 0.615300714969635, 0.370474636554718, 0.4669380784034729]","[0.5613627433776855, 0.7818441987037659, 0.697940468788147, 0.3030857443809509, 0.6067161560058594]","[0.4344523847103119, 0.7839603424072266, 0.6525755524635315, 0.3671160042285919, 0.5199201107025146]","[0.4609038233757019, 0.7833133935928345, 0.6229633688926697, 0.36207515001296997, 0.48273879289627075]","[0.5314688682556152, 0.7383160591125488, 0.6398325562477112, 0.3583248257637024, 0.5436102747917175]","[0.48926952481269836, 0.7934386730194092, 0.6444171667098999, 0.3401230275630951, 0.5244124531745911]","[0.4385397732257843, 0.7855160236358643, 0.6178288459777832, 0.3606937825679779, 0.4576631188392639]","[0.4554288685321808, 0.8216544389724731, 0.6268801689147949, 0.34234562516212463, 0.44858261942863464]","[0.4683403968811035, 0.7790119051933289, 0.5997176170349121, 0.37802428007125854, 0.446758896112442]","[0.4201169013977051, 0.7107080221176147, 0.5696896910667419, 0.40667077898979187, 0.42967620491981506]","[0.45494288206100464, 0.7158676981925964, 0.5893605351448059, 0.39664962887763977, 0.46364539861679077]","[0.43597158789634705, 0.7043126225471497, 0.592509925365448, 0.4036209285259247, 0.47057196497917175]","[0.47966960072517395, 0.7600008249282837, 0.611568808555603, 0.37754136323928833, 0.4705604612827301]","[0.41640016436576843, 0.7786827683448792, 0.6712878942489624, 0.3834580183029175, 0.5717523097991943]","[0.4487634599208832, 0.7150070071220398, 0.605652928352356, 0.4112173914909363, 0.5043869018554688]","[0.4800647497177124, 0.7707610130310059, 0.611862063407898, 0.39046594500541687, 0.4717727303504944]","[0.5457190871238708, 0.7872862219810486, 0.6724036931991577, 0.32889363169670105, 0.5788074731826782]","[0.4603562653064728, 0.8298028111457825, 0.685149610042572, 0.3330959975719452, 0.5488303303718567]","[0.503148078918457, 0.7670899033546448, 0.6646656394004822, 0.3611627221107483, 0.5653340816497803]","[0.4752068519592285, 0.734282374382019, 0.5885883569717407, 0.3947907090187073, 0.46947261691093445]","[0.4671180248260498, 0.7803818583488464, 0.636629581451416, 0.35398054122924805, 0.5085492134094238]","[0.45322132110595703, 0.8492917418479919, 0.6943555474281311, 0.320282518863678, 0.5369464159011841]","[0.44591179490089417, 0.815459132194519, 0.6773167848587036, 0.34614241123199463, 0.5398138165473938]","[0.43553426861763, 0.7332478761672974, 0.6233413815498352, 0.40359005331993103, 0.512091875076294]","[0.45731186866760254, 0.827206552028656, 0.6592918038368225, 0.3361795246601105, 0.49064186215400696]","[0.4155557453632355, 0.7547459602355957, 0.6638557314872742, 0.3688838481903076, 0.5743414759635925]","[0.41661879420280457, 0.7436470985412598, 0.6627694964408875, 0.35653164982795715, 0.5894224047660828]","[0.49030426144599915, 0.7564529180526733, 0.6471923589706421, 0.35711267590522766, 0.5471617579460144]","[0.429619699716568, 0.70114666223526, 0.5948293805122375, 0.40101614594459534, 0.4962359070777893]","[0.44246381521224976, 0.713252604007721, 0.5985207557678223, 0.38653746247291565, 0.48093894124031067]","[0.4389250874519348, 0.7577460408210754, 0.6092286109924316, 0.37163153290748596, 0.4595929980278015]","[0.4446238577365875, 0.7969757914543152, 0.6308704614639282, 0.3491555452346802, 0.47811728715896606]","[0.45648983120918274, 0.8399149179458618, 0.6596119999885559, 0.3301829993724823, 0.47290587425231934]","[0.4499846398830414, 0.8368914127349854, 0.6868733167648315, 0.3311918377876282, 0.5189502835273743]","[0.41508546471595764, 0.7708916664123535, 0.6129609942436218, 0.373501181602478, 0.45053401589393616]","[0.40921810269355774, 0.7293038964271545, 0.5886400938034058, 0.389657199382782, 0.4456291198730469]","[0.40351903438568115, 0.7245734930038452, 0.5708531141281128, 0.3956221342086792, 0.40828630328178406]","[0.41621312499046326, 0.7355718612670898, 0.5851923227310181, 0.3988713026046753, 0.42677974700927734]","[0.43962639570236206, 0.7548961639404297, 0.595742404460907, 0.37835177779197693, 0.45258739590644836]","[0.4056400954723358, 0.7469566464424133, 0.5916317105293274, 0.38391444087028503, 0.4179700016975403]","[0.47376424074172974, 0.743866503238678, 0.6405229568481445, 0.3339553475379944, 0.5717978477478027]","[0.4453880488872528, 0.6663085222244263, 0.555524468421936, 0.4271509051322937, 0.44491443037986755]","[0.41061627864837646, 0.7152272462844849, 0.6485211253166199, 0.38499370217323303, 0.5891939401626587]","[0.4160781800746918, 0.7355964183807373, 0.5927005410194397, 0.3963342607021332, 0.4313872456550598]","[0.4116128087043762, 0.703144907951355, 0.5893250703811646, 0.4159448742866516, 0.47533535957336426]","[0.4815712869167328, 0.7146002054214478, 0.6099098920822144, 0.3865525722503662, 0.5207343697547913]","[0.40241026878356934, 0.7539243102073669, 0.6674794554710388, 0.3739544749259949, 0.5889344215393066]","[0.43186110258102417, 0.730056643486023, 0.5952810049057007, 0.39685460925102234, 0.45309263467788696]","[0.5996362566947937, 0.7957268357276917, 0.6439592838287354, 0.2877342700958252, 0.6072713136672974]","[0.4202086329460144, 0.8026537299156189, 0.6793510317802429, 0.3492679297924042, 0.5608096122741699]","[0.4104471504688263, 0.6928655505180359, 0.5548641085624695, 0.4113307297229767, 0.41086798906326294]","[0.41022318601608276, 0.7854698896408081, 0.6256867051124573, 0.36306750774383545, 0.44218310713768005]","[0.4130856394767761, 0.7664480805397034, 0.6085034012794495, 0.3677248954772949, 0.45161208510398865]","[0.437211811542511, 0.7575860023498535, 0.6622055172920227, 0.37550172209739685, 0.5733641982078552]","[0.43830710649490356, 0.7122671604156494, 0.575313150882721, 0.41195762157440186, 0.4379282593727112]","[0.41972604393959045, 0.750902533531189, 0.61199551820755, 0.38643404841423035, 0.4617876410484314]","[0.4103235900402069, 0.7587438225746155, 0.6231810450553894, 0.37967899441719055, 0.4803960621356964]","[0.41928473114967346, 0.7330793142318726, 0.6613423824310303, 0.37764546275138855, 0.5845808386802673]","[0.41754135489463806, 0.706546425819397, 0.6554059386253357, 0.3835397958755493, 0.5997779965400696]","[0.4479233920574188, 0.6782082915306091, 0.580816924571991, 0.4117482900619507, 0.4834776520729065]","[0.4573907256126404, 0.7527656555175781, 0.6038732528686523, 0.3783421516418457, 0.4650326073169708]","[0.4965868890285492, 0.8948342800140381, 0.6983571648597717, 0.24965132772922516, 0.5544055104255676]","[0.5539774298667908, 0.7080164551734924, 0.6524403095245361, 0.3292773365974426, 0.6171637177467346]"
[0.6333333  0.68333334 0.71666664 0.23333333 0.53333336]
