0.016,0.008,0.015,0.022,0.013,0.016,0.009,0.019,0.026,0.013,0.011,0.019,0.018,0.018,0.024,0.006,0.011,0.007,0.008,0.006,0.007,0.004,0.005,0.006,0.014,0.028,0.031,0.026,0.015,0.008,0.005,0.011,0.006,0.004,0.005,0.005,0.014,0.02,0.024,0.023,0.01,0.014,0.007,0.019,0.007,0.005,0.003,0.005,0.003,0.008,0.005,0.004,0.002,0.004,0.004,0.009,0.019,0.017,0.009,0.017,0.014,0.019,0.004,0.005,0.003,0.009,0.004,0.01,0.003,0.009,0.005,0.004,0.011,0.006,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.001,0.002,0.016,0.025,0.029,0.019,0.012,0.018,0.007,0.005,0.011,0.003,0.002,0.005,0.002,0.01,0.019,0.016,0.005,0.003,0.003,0.004,0.005,0.004,0.003
0.202,0.185,0.145,0.117,0.117,0.133,0.133,0.124,0.113,0.233,0.504,0.465,0.496,0.464,0.434,0.414,0.583,0.554,0.674,0.645,0.724,0.697,0.671,0.647,0.625,0.769,0.741,0.715,0.696,0.688,0.669,0.653,0.673,0.667,0.65,0.634,0.619,0.603,0.588,0.574,0.563,0.552,0.554,0.542,0.535,0.528,0.548,0.542,0.535,0.527,0.526,0.551,0.543,0.534,0.525,0.518,0.51,0.502,0.501,0.494,0.487,0.548,0.54,0.533,0.525,0.52,0.52,0.515,0.51,0.505,0.502,0.497,0.493,0.491,0.495,0.506,0.516,0.529,0.54,0.54,0.537,0.543,0.539,0.534,0.528,0.522,0.516,0.511,0.513,0.508,0.506,0.501,0.497,0.501,0.497,0.513,0.508,0.505,0.5,0.495,0.492,0.488,0.484,0.495,0.512,0.526,0.523
