0.007,0.005,0.006,0.008,0.002,0.005,0.007,0.004,0.004,0.016,0.01,0.005,0.006,0.003,0.005,0.011,0.008,0.006,0.004,0.01,0.007,0.011,0.009,0.011,0.004,0.004,0.005,0.003,0.004,0.015,0.016,0.007,0.018,0.004,0.005,0.007,0.01,0.013,0.004,0.007,0.004,0.008,0.003,0.01,0.012,0.014,0.004,0.006,0.005,0.004,0.014,0.005,0.002,0.002,0.004,0.007,0.008,0.003,0.011,0.011,0.004,0.008,0.002,0.009,0.002,0.004,0.004,0.014,0.007,0.013,0.004,0.003,0.009,0.005,0.01,0.005,0.008,0.004,0.008,0.007,0.005,0.014,0.003,0.002,0.005,0.008,0.009,0.009,0.005,0.009,0.015,0.002,0.008,0.006,0.002,0.009,0.002,0.011,0.007,0.007,0.009,0.004,0.002,0.007,0.005,0.008,0.004
"[0.5243091583251953, 0.7216503620147705, 0.5915827751159668, 0.3679410219192505, 0.5060080885887146]","[0.7630416750907898, 0.6940029263496399, 0.5787158608436584, 0.36028093099594116, 0.5938116908073425]","[0.7454034686088562, 0.6173797249794006, 0.5587067008018494, 0.3577668070793152, 0.5556298494338989]","[0.7899652123451233, 0.6290653347969055, 0.5656939148902893, 0.36384204030036926, 0.5701192617416382]","[0.6475083827972412, 0.7083052396774292, 0.581234872341156, 0.34365415573120117, 0.4996018707752228]","[0.7894643545150757, 0.7769824862480164, 0.6049443483352661, 0.3078940212726593, 0.5761435031890869]","[0.5634559988975525, 0.8335351943969727, 0.6501864194869995, 0.2864258885383606, 0.5141940712928772]","[0.6827101111412048, 0.6874687671661377, 0.5695046782493591, 0.38675957918167114, 0.5084313750267029]","[0.645757794380188, 0.7186203598976135, 0.5712611079216003, 0.39937034249305725, 0.5081380605697632]","[0.4548526406288147, 0.727228045463562, 0.5671960115432739, 0.3800477981567383, 0.3887324929237366]","[0.5354658365249634, 0.6849994659423828, 0.5378891825675964, 0.41239044070243835, 0.4395175874233246]","[0.5973962545394897, 0.7126913070678711, 0.55388343334198, 0.3957303464412689, 0.475951224565506]","[0.5848309993743896, 0.8324543237686157, 0.6456860899925232, 0.3131219148635864, 0.5666929483413696]","[0.6538223028182983, 0.7217576503753662, 0.5784868597984314, 0.367713987827301, 0.521070122718811]","[0.6153872609138489, 0.7051217555999756, 0.5547409057617188, 0.4132758677005768, 0.507021427154541]","[0.5318763256072998, 0.8548797965049744, 0.6769252419471741, 0.2859044373035431, 0.5432446002960205]","[0.579583466053009, 0.6528822779655457, 0.539375364780426, 0.41786423325538635, 0.4690435826778412]","[0.5936605930328369, 0.8131119012832642, 0.6552925705909729, 0.3079187273979187, 0.5790414214134216]","[0.6909188032150269, 0.7257128357887268, 0.5731185078620911, 0.39525502920150757, 0.5447538495063782]","[0.4848340153694153, 0.7715871334075928, 0.6469475626945496, 0.33225831389427185, 0.5494861006736755]","[0.5529005527496338, 0.7027506232261658, 0.5619030594825745, 0.40528011322021484, 0.485124796628952]","[0.5137607455253601, 0.8544919490814209, 0.66908198595047, 0.29121071100234985, 0.5297189950942993]","[0.5029762983322144, 0.759743869304657, 0.6450040936470032, 0.3211056590080261, 0.5403375625610352]","[0.46582549810409546, 0.7105867266654968, 0.6167528033256531, 0.3540048599243164, 0.5423425436019897]","[0.632263720035553, 0.7055467963218689, 0.5802426934242249, 0.39143043756484985, 0.5385855436325073]","[0.6373796463012695, 0.7697016596794128, 0.6094321608543396, 0.37665557861328125, 0.5369895696640015]","[0.5898628234863281, 0.7618626952171326, 0.5814241170883179, 0.38223209977149963, 0.49460968375205994]","[0.6603461503982544, 0.7439479827880859, 0.5880128741264343, 0.3823202848434448, 0.5228356719017029]","[0.6184120774269104, 0.8082206845283508, 0.6110702157020569, 0.33272725343704224, 0.54494309425354]","[0.47784146666526794, 0.684873640537262, 0.543226957321167, 0.4013603627681732, 0.40179744362831116]","[0.4408886134624481, 0.8231415748596191, 0.6577191352844238, 0.3129937946796417, 0.4693862497806549]","[0.5770755410194397, 0.6962790489196777, 0.5633545517921448, 0.4109838306903839, 0.49048280715942383]","[0.4285045862197876, 0.7286005616188049, 0.5731474757194519, 0.37911200523376465, 0.3868400454521179]","[0.6139901876449585, 0.8014587759971619, 0.6105191111564636, 0.34918126463890076, 0.5073755383491516]","[0.7354844212532043, 0.8189124464988708, 0.6264706254005432, 0.2847427725791931, 0.6070319414138794]","[0.5335741639137268, 0.7508864402770996, 0.6444636583328247, 0.3296821713447571, 0.5510044693946838]","[0.5103214979171753, 0.6933844089508057, 0.5683707594871521, 0.4175953269004822, 0.4896159768104553]","[0.49064233899116516, 0.685665488243103, 0.5638102293014526, 0.4167903661727905, 0.4573214054107666]","[0.6657143831253052, 0.8015700578689575, 0.6229956150054932, 0.33560338616371155, 0.5537137985229492]","[0.5604462623596191, 0.7110979557037354, 0.5691899657249451, 0.4087444841861725, 0.4861745834350586]","[0.6831727027893066, 0.8136765360832214, 0.6310865879058838, 0.29342886805534363, 0.6068071126937866]","[0.7439454793930054, 0.599734902381897, 0.540449857711792, 0.3796498477458954, 0.5633594989776611]","[0.6903070211410522, 0.7770368456840515, 0.606700599193573, 0.34609436988830566, 0.5574496388435364]","[0.5028849244117737, 0.708321750164032, 0.5911039710044861, 0.3977222442626953, 0.5170021057128906]","[0.4741382896900177, 0.8012980222702026, 0.6607714891433716, 0.3292132318019867, 0.5333567261695862]","[0.4560336172580719, 0.8063428401947021, 0.6616252064704895, 0.325053334236145, 0.504022479057312]","[0.669549822807312, 0.6974875926971436, 0.5698173642158508, 0.3937152922153473, 0.5188495516777039]","[0.64766925573349, 0.6762494444847107, 0.5418388247489929, 0.40839827060699463, 0.4712658226490021]","[0.6624453663825989, 0.8131129145622253, 0.6537191867828369, 0.3210437595844269, 0.5716409087181091]","[0.6511048078536987, 0.7057093977928162, 0.5655052661895752, 0.4075321853160858, 0.5237962007522583]","[0.446010023355484, 0.7885708808898926, 0.6288725733757019, 0.340386301279068, 0.46913155913352966]","[0.6247642040252686, 0.7131330966949463, 0.5573482513427734, 0.40115997195243835, 0.48068681359291077]","[0.6281599998474121, 0.7600414752960205, 0.5893973708152771, 0.3209126889705658, 0.5834690928459167]","[0.6828747391700745, 0.7746015787124634, 0.6065002679824829, 0.3002074658870697, 0.5957902669906616]","[0.5589120388031006, 0.7373083233833313, 0.5854327082633972, 0.33041101694107056, 0.5775365829467773]","[0.5892755389213562, 0.6731926798820496, 0.552982747554779, 0.41774630546569824, 0.5178729295730591]","[0.5441865921020508, 0.7055491805076599, 0.5550523400306702, 0.414031058549881, 0.482212096452713]","[0.6624892950057983, 0.7942451238632202, 0.6044288873672485, 0.3516990542411804, 0.5294435620307922]","[0.497766375541687, 0.7483387589454651, 0.5827058553695679, 0.3705855906009674, 0.42700618505477905]","[0.5103273987770081, 0.6942008137702942, 0.5637810230255127, 0.41660553216934204, 0.46216750144958496]","[0.6510055065155029, 0.8243163228034973, 0.6198298931121826, 0.3432368338108063, 0.5400334000587463]","[0.56037437915802, 0.704566478729248, 0.5549136996269226, 0.4171067476272583, 0.4574737250804901]","[0.6284304857254028, 0.75201416015625, 0.5442754030227661, 0.3203764259815216, 0.599068284034729]","[0.49711301922798157, 0.7680047154426575, 0.6246002912521362, 0.3316167891025543, 0.5167758464813232]","[0.6973801255226135, 0.7548799514770508, 0.5832434892654419, 0.3095649778842926, 0.596690833568573]","[0.6940732598304749, 0.6871784329414368, 0.5568673610687256, 0.3979554772377014, 0.5318043828010559]","[0.6657087802886963, 0.8238321542739868, 0.6081510186195374, 0.3214932680130005, 0.5825840830802917]","[0.5034830570220947, 0.6499742269515991, 0.5430464744567871, 0.4407746493816376, 0.455544114112854]","[0.598462700843811, 0.8372564315795898, 0.6595141887664795, 0.2977966368198395, 0.5592623949050903]","[0.49460384249687195, 0.6684642434120178, 0.5577885508537292, 0.4280279278755188, 0.46166884899139404]","[0.606104850769043, 0.7728605270385742, 0.5988880395889282, 0.36409279704093933, 0.4937255382537842]","[0.699428141117096, 0.8037903904914856, 0.5882289409637451, 0.3084545433521271, 0.5999483466148376]","[0.5025149583816528, 0.7442806363105774, 0.6232613921165466, 0.37100949883461, 0.5311356782913208]","[0.6634125113487244, 0.8207426071166992, 0.6325367093086243, 0.352237731218338, 0.5550017356872559]","[0.5074670314788818, 0.7707197666168213, 0.599172830581665, 0.3754715621471405, 0.44419243931770325]","[0.7324908375740051, 0.8148986101150513, 0.6318569183349609, 0.32412004470825195, 0.590201735496521]","[0.5397882461547852, 0.7523028254508972, 0.5781784057617188, 0.39108991622924805, 0.4669421315193176]","[0.6183395981788635, 0.7849941849708557, 0.623501718044281, 0.3596089482307434, 0.5426950454711914]","[0.5393179655075073, 0.7242069840431213, 0.5755248069763184, 0.40336960554122925, 0.45857179164886475]","[0.5498685240745544, 0.7505467534065247, 0.5939523577690125, 0.3904205858707428, 0.48803287744522095]","[0.5941726565361023, 0.8225046396255493, 0.6306596994400024, 0.3308447003364563, 0.5318536162376404]","[0.5081272721290588, 0.697910726070404, 0.5409202575683594, 0.42299020290374756, 0.40018078684806824]","[0.7167167067527771, 0.7465696930885315, 0.5894203186035156, 0.31913307309150696, 0.5969728231430054]","[0.6257593631744385, 0.7678918242454529, 0.5902042388916016, 0.33381250500679016, 0.5729794502258301]","[0.6194051504135132, 0.715175449848175, 0.5684769749641418, 0.4109129011631012, 0.5155856013298035]","[0.5275242328643799, 0.7373872399330139, 0.5965424180030823, 0.39465972781181335, 0.4876768887042999]","[0.5152918696403503, 0.7347124814987183, 0.594177782535553, 0.3954307436943054, 0.48142582178115845]","[0.5845580697059631, 0.8646078705787659, 0.6732159852981567, 0.314194917678833, 0.539190411567688]","[0.6616915464401245, 0.8365310430526733, 0.6374491453170776, 0.32022809982299805, 0.5674124956130981]","[0.5551941394805908, 0.6819487810134888, 0.5589628219604492, 0.42436057329177856, 0.48173004388809204]","[0.45614615082740784, 0.7508177757263184, 0.5650923848152161, 0.3865998685359955, 0.408211350440979]","[0.656925618648529, 0.7697929739952087, 0.5674716234207153, 0.33277010917663574, 0.5877875089645386]","[0.5556105375289917, 0.688644289970398, 0.5518118739128113, 0.4151085317134857, 0.4793860614299774]","[0.5635462999343872, 0.8130307197570801, 0.6007815003395081, 0.3427938222885132, 0.4767419397830963]","[0.6591593623161316, 0.7908721566200256, 0.5567700266838074, 0.3233860731124878, 0.5800805687904358]","[0.5397294163703918, 0.6936845183372498, 0.547593891620636, 0.41100162267684937, 0.451594740152359]","[0.6083784699440002, 0.7447842955589294, 0.5600146055221558, 0.31573593616485596, 0.5927435159683228]","[0.5432840585708618, 0.6612986922264099, 0.5367136001586914, 0.43139711022377014, 0.46235191822052]","[0.5521780848503113, 0.7269290685653687, 0.5742213726043701, 0.4024050831794739, 0.4850391149520874]","[0.5636724829673767, 0.8143566250801086, 0.6150803565979004, 0.349336177110672, 0.4773593842983246]","[0.5564342141151428, 0.8565323352813721, 0.6673217415809631, 0.2822097837924957, 0.5412155985832214]","[0.7597135305404663, 0.7924296259880066, 0.6010792851448059, 0.31139519810676575, 0.5684821605682373]","[0.6374815106391907, 0.7467082738876343, 0.5397360920906067, 0.3312752842903137, 0.5812984704971313]","[0.5684499740600586, 0.6893104910850525, 0.5622372627258301, 0.4145136773586273, 0.5142414569854736]","[0.7263827323913574, 0.7969879508018494, 0.6188855767250061, 0.349661260843277, 0.5861055254936218]","[0.578894853591919, 0.7001784443855286, 0.5424396991729736, 0.4219159185886383, 0.4576586186885834]","[0.7229480743408203, 0.817484974861145, 0.586706280708313, 0.32039397954940796, 0.5877343416213989]"
[0.6666667  0.73333335 0.53333336 0.26666668 0.53333336]
