0.029,0.008,0.006,0.006,0.005,0.03,0.041,0.018,0.037,0.015,0.011,0.012,0.009,0.016,0.02,0.043,0.019,0.015,0.013,0.022,0.022,0.015,0.012,0.01,0.012,0.026,0.012,0.015,0.013,0.038,0.015,0.017,0.012,0.007,0.004,0.007,0.007,0.034,0.009,0.027,0.03,0.009,0.012,0.018,0.014,0.028,0.01,0.041,0.045,0.015,0.046,0.016,0.014,0.013,0.008,0.027,0.013,0.022,0.01,0.011,0.03,0.014,0.022,0.04,0.02,0.036,0.016,0.013,0.015,0.02,0.014,0.013,0.009,0.007,0.007,0.004,0.033,0.011,0.03,0.012,0.01,0.032,0.043,0.028,0.012,0.013,0.009,0.012,0.016,0.006,0.034,0.014,0.012,0.008,0.035,0.029,0.014,0.006,0.024,0.027,0.014,0.018,0.014,0.024,0.01
0.438,0.37,0.287,0.261,0.253,0.219,0.193,0.331,0.301,0.281,0.259,0.242,0.265,0.362,0.418,0.395,0.393,0.423,0.405,0.526,0.561,0.552,0.534,0.517,0.5,0.593,0.597,0.591,0.593,0.579,0.613,0.608,0.594,0.58,0.579,0.576,0.57,0.556,0.548,0.537,0.527,0.518,0.507,0.498,0.518,0.51,0.503,0.493,0.484,0.48,0.471,0.468,0.485,0.481,0.483,0.492,0.487,0.48,0.479,0.479,0.472,0.465,0.496,0.524,0.521,0.514,0.508,0.502,0.497,0.492,0.488,0.482,0.481,0.477,0.471,0.467,0.462,0.457,0.452,0.451,0.447,0.442,0.437,0.439,0.44,0.437,0.439,0.435,0.453,0.451,0.447,0.446,0.448,0.446,0.442,0.464,0.462,0.462,0.459,0.455,0.459,0.469,0.479,0.485,0.482
