0.177,0.021,0.021,0.021,0.021,0.021,0.022,0.021,0.021,0.021,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.04,0.021,0.163,0.093,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.021,0.021,0.021,0.067,0.021,0.058,0.021,0.021,0.067,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.027,0.021,0.04,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.027,0.023,0.021,0.021,0.021,0.047,0.048,0.08,0.031,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.047,0.081,0.021,0.021,0.021,0.052,0.021
0.03,0.69,0.591,0.542,0.703,0.652,0.913,0.872,0.819,0.776,0.781,0.749,0.721,0.698,0.833,0.951,0.918,0.942,1.035,1.12,1.131,1.203,1.269,1.232,1.237,1.205,1.166,1.138,1.101,1.065,1.044,1.023,1.004,1.055,1.102,1.109,1.09,1.097,1.079,1.076,1.059,1.043,1.028,1.006,1.014,0.994,1.03,1.066,1.045,1.032,1.02,1.008,0.996,0.985,0.974,0.981,1.011,1.017,1.007,1.012,1.002,0.992,0.998,1.003,1.009,0.999,0.99,1.016,1.007,1.032,1.05,1.041,1.045,1.037,1.028,1.021,1.013,1.035,1.027,1.024,1.028,1.021,1.025,1.014,1.003,0.992,1.005,0.998,0.991,0.985,0.978,0.972,0.966,0.967,0.961,0.955,0.95,0.944,0.938,0.933,0.937,0.932,0.949,0.941,0.933,0.936,0.94,0.935,0.928,0.931
