0.05,0.038,0.075,0.062,0.076,0.037,0.058,0.066,0.056,0.089,0.135,0.021,0.061,0.114,0.132,0.12,0.133,0.032,0.066,0.093,0.118,0.102,0.104,0.088,0.093,0.094,0.03,0.026,0.069,0.105,0.039,0.077,0.123,0.142,0.096,0.127,0.078,0.121,0.08,0.03,0.03,0.118,0.111,0.141,0.11,0.108,0.133,0.044,0.125,0.047,0.092,0.119,0.046,0.119,0.055,0.028,0.058,0.08,0.136,0.105,0.047,0.036,0.046,0.058,0.09,0.116,0.074,0.127,0.139,0.111,0.031,0.076,0.054,0.027,0.065,0.067,0.089,0.033,0.047,0.047,0.112,0.042,0.118,0.078,0.13,0.118,0.037,0.104,0.117,0.079,0.1,0.05,0.042,0.019,0.052,0.078,0.01
1.983,1.085,0.81,0.731,0.953,0.818,0.861,0.813,0.785,0.723,0.659,0.616,0.585,0.545,0.509,0.478,0.45,0.44,0.43,0.411,0.598,0.572,0.723,0.694,0.668,0.643,0.626,0.607,0.595,0.577,0.57,0.568,0.552,0.536,0.522,0.644,0.715,0.696,0.681,0.668,0.654,0.639,0.625,0.611,0.598,0.585,0.573,0.579,0.568,0.577,0.566,0.556,0.551,0.541,0.541,0.533,0.563,0.576,0.567,0.558,0.558,0.551,0.543,0.539,0.534,0.527,0.529,0.521,0.514,0.56,0.554,0.572,0.594,0.632,0.635,0.652,0.682,0.675,0.669,0.663,0.655,0.684,0.677,0.69,0.682,0.731,0.725,0.717,0.709,0.702,0.694,0.688,0.683,0.676,0.684,0.678,0.674
