0.017,0.038,0.034,0.044,0.045,0.043,0.022,0.019,0.019,0.036,0.05,0.036,0.029,0.036,0.041,0.027,0.036,0.032,0.05,0.048,0.033,0.032,0.033,0.036,0.025,0.038,0.043,0.052,0.061,0.041,0.05,0.033,0.021,0.037,0.05,0.043,0.056,0.046,0.051,0.041,0.036,0.027,0.034,0.048,0.05,0.027,0.027,0.018,0.017,0.042,0.028,0.035,0.028,0.032,0.035,0.022,0.018,0.023,0.02,0.028,0.039,0.054,0.017,0.034,0.021,0.022,0.03,0.027,0.02,0.026,0.037,0.04,0.028,0.041,0.04,0.021,0.019,0.024,0.03,0.036,0.037,0.026,0.035,0.031,0.038,0.022,0.038,0.044,0.023,0.043,0.027,0.024,0.024,0.027,0.026,0.027,0.019,0.035,0.037
"[0.5071422457695007, 0.6488281488418579, 0.5948441028594971, 0.39983245730400085, 0.5083762407302856]","[0.6679585576057434, 0.7011764645576477, 0.615487813949585, 0.34298089146614075, 0.5761150121688843]","[0.6254314184188843, 0.7735415101051331, 0.6321297287940979, 0.31018513441085815, 0.5673223733901978]","[0.6941719651222229, 0.7794622182846069, 0.6298810839653015, 0.30575889348983765, 0.5830051302909851]","[0.7062190175056458, 0.7659600377082825, 0.617885410785675, 0.31167662143707275, 0.5899853110313416]","[0.6792726516723633, 0.7899841070175171, 0.6331887245178223, 0.30726006627082825, 0.5887889862060547]","[0.5485003590583801, 0.7751145958900452, 0.6191585659980774, 0.3138984143733978, 0.5190477967262268]","[0.5272166132926941, 0.7700426578521729, 0.6280966997146606, 0.33728116750717163, 0.5078872442245483]","[0.5198032855987549, 0.7773979306221008, 0.6334249973297119, 0.33414727449417114, 0.5129668712615967]","[0.6735948324203491, 0.6793506145477295, 0.6070744395256042, 0.3394710421562195, 0.5508103370666504]","[0.6979021430015564, 0.8315261602401733, 0.6612032055854797, 0.2796071171760559, 0.5946219563484192]","[0.656501293182373, 0.7531988620758057, 0.6144950985908508, 0.3295574486255646, 0.571635901927948]","[0.5841219425201416, 0.8426490426063538, 0.6336076259613037, 0.2559269368648529, 0.5192942023277283]","[0.6479854583740234, 0.7895386219024658, 0.6273534297943115, 0.31052377820014954, 0.5619531273841858]","[0.6533302068710327, 0.8439192771911621, 0.6482023596763611, 0.2711161971092224, 0.5661168098449707]","[0.5862553119659424, 0.8380719423294067, 0.6307807564735413, 0.27045249938964844, 0.5036894679069519]","[0.6600573658943176, 0.7948920726776123, 0.63653963804245, 0.30363234877586365, 0.5437507033348083]","[0.6076046228408813, 0.8336614370346069, 0.6524364948272705, 0.28987908363342285, 0.5401874780654907]","[0.725702702999115, 0.8048418760299683, 0.639100193977356, 0.2761399447917938, 0.588249921798706]","[0.716621994972229, 0.8100330233573914, 0.6397810578346252, 0.2819628417491913, 0.5806434154510498]","[0.6289933919906616, 0.8375726342201233, 0.629097580909729, 0.2649606764316559, 0.5303761959075928]","[0.6497358679771423, 0.7142348289489746, 0.6089656949043274, 0.3489696681499481, 0.5504359602928162]","[0.6471961140632629, 0.8210030794143677, 0.6146553158760071, 0.2784199118614197, 0.5286925435066223]","[0.6580100059509277, 0.7948604822158813, 0.6195019483566284, 0.29639384150505066, 0.550797700881958]","[0.5892055034637451, 0.7495478391647339, 0.6229231953620911, 0.3403678834438324, 0.5332143902778625]","[0.6707446575164795, 0.7254584431648254, 0.6175545454025269, 0.350627601146698, 0.5733362436294556]","[0.6553418636322021, 0.8545526266098022, 0.6606573462486267, 0.2707551419734955, 0.5748777985572815]","[0.7232186794281006, 0.8175696730613708, 0.6545164585113525, 0.29726558923721313, 0.6020673513412476]","[0.7263532280921936, 0.8856319785118103, 0.6769320368766785, 0.2394595742225647, 0.6132419109344482]","[0.6614065766334534, 0.8055880665779114, 0.645900309085846, 0.315199613571167, 0.5825294256210327]","[0.6700847148895264, 0.8776146173477173, 0.6842693090438843, 0.24688485264778137, 0.5845305919647217]","[0.5919697284698486, 0.8608623743057251, 0.6608669757843018, 0.2620423436164856, 0.531807005405426]","[0.5413462519645691, 0.7785136699676514, 0.6459107995033264, 0.3214638829231262, 0.5109705924987793]","[0.663213849067688, 0.7108563184738159, 0.6158955693244934, 0.35614675283432007, 0.5749022364616394]","[0.6862974166870117, 0.8674086332321167, 0.6642536520957947, 0.24773375689983368, 0.5835691094398499]","[0.6720828413963318, 0.8340643644332886, 0.6457222700119019, 0.2730741798877716, 0.570683479309082]","[0.7065914869308472, 0.8631988763809204, 0.6828053593635559, 0.2560062110424042, 0.6047998070716858]","[0.6686447262763977, 0.8483085036277771, 0.6653376817703247, 0.2714347243309021, 0.5806487798690796]","[0.6992987394332886, 0.8474278450012207, 0.6618630290031433, 0.2712631821632385, 0.5931059718132019]","[0.6788955330848694, 0.7525840997695923, 0.6355336308479309, 0.34290754795074463, 0.5835035443305969]","[0.6361168622970581, 0.8409417271614075, 0.6373515129089355, 0.2645682692527771, 0.5418524146080017]","[0.595552384853363, 0.6922688484191895, 0.6099485754966736, 0.37503769993782043, 0.5468092560768127]","[0.6247349977493286, 0.832058310508728, 0.627036452293396, 0.2581319808959961, 0.5399173498153687]","[0.7362039089202881, 0.7415812015533447, 0.6293326020240784, 0.30044418573379517, 0.5790079236030579]","[0.687471330165863, 0.8727756142616272, 0.6607614159584045, 0.2459826022386551, 0.5829577445983887]","[0.5707820653915405, 0.827914297580719, 0.6437587141990662, 0.2841803729534149, 0.521766722202301]","[0.5710048675537109, 0.8370209336280823, 0.6445964574813843, 0.28138113021850586, 0.5116713643074036]","[0.5453270673751831, 0.7668023705482483, 0.6082096695899963, 0.3296457529067993, 0.49038636684417725]","[0.5235540866851807, 0.7255331873893738, 0.617396891117096, 0.35339096188545227, 0.5006705522537231]","[0.6788815259933472, 0.8255427479743958, 0.6318084597587585, 0.2838755249977112, 0.5716069340705872]","[0.6145991683006287, 0.7914624810218811, 0.6181694865226746, 0.3187597393989563, 0.5258471369743347]","[0.6445446610450745, 0.7519130110740662, 0.6301425695419312, 0.35271790623664856, 0.5726251006126404]","[0.5752750635147095, 0.8188061714172363, 0.6433923244476318, 0.29852768778800964, 0.5337278246879578]","[0.6209666728973389, 0.746009886264801, 0.6277426481246948, 0.3486015498638153, 0.5629981160163879]","[0.6324091553688049, 0.695659339427948, 0.629755973815918, 0.38486453890800476, 0.5832422971725464]","[0.5566148161888123, 0.7742334604263306, 0.6228116154670715, 0.3244965672492981, 0.515999436378479]","[0.5300464630126953, 0.7647976279258728, 0.6286846995353699, 0.3501698672771454, 0.5039240717887878]","[0.5423451066017151, 0.7602395415306091, 0.6492600440979004, 0.37007570266723633, 0.5326500535011292]","[0.48688578605651855, 0.7850918769836426, 0.6613503694534302, 0.3497496247291565, 0.5226906538009644]","[0.5984184741973877, 0.6824333071708679, 0.6087401509284973, 0.39181679487228394, 0.556317150592804]","[0.6468002796173096, 0.7986530065536499, 0.6538683772087097, 0.3331622779369354, 0.5800840854644775]","[0.6723138093948364, 0.8896961808204651, 0.7137461304664612, 0.257330983877182, 0.5960400700569153]","[0.5002832412719727, 0.7281609177589417, 0.6248778700828552, 0.36900630593299866, 0.5100808143615723]","[0.6342988610267639, 0.7389779686927795, 0.6370604634284973, 0.34882304072380066, 0.5694885849952698]","[0.4902287423610687, 0.7735084891319275, 0.6594963073730469, 0.3458053469657898, 0.5331528782844543]","[0.5661238431930542, 0.7747438549995422, 0.6320492625236511, 0.34231889247894287, 0.5129145979881287]","[0.6027594804763794, 0.666765034198761, 0.607488214969635, 0.4011390507221222, 0.5641157627105713]","[0.5620128512382507, 0.804017186164856, 0.6527366042137146, 0.3240826427936554, 0.5405877232551575]","[0.4780198633670807, 0.7297714948654175, 0.6429646015167236, 0.37565332651138306, 0.539894163608551]","[0.5570985078811646, 0.6763058304786682, 0.6248865723609924, 0.40466904640197754, 0.5530290603637695]","[0.6340197920799255, 0.7052473425865173, 0.6315503716468811, 0.3921957015991211, 0.5932119488716125]","[0.6335002779960632, 0.7969416975975037, 0.6608304381370544, 0.3396022319793701, 0.5964664220809937]","[0.5289364457130432, 0.7708531022071838, 0.6440595984458923, 0.3443754017353058, 0.5791473984718323]","[0.6743645668029785, 0.7285563945770264, 0.6223798394203186, 0.36639758944511414, 0.5973635315895081]","[0.6549112796783447, 0.7464240789413452, 0.6376336216926575, 0.36733487248420715, 0.5971372723579407]","[0.47801682353019714, 0.7593991756439209, 0.6477060317993164, 0.35498273372650146, 0.5429537296295166]","[0.5061588287353516, 0.7050389647483826, 0.6098893284797668, 0.37840262055397034, 0.5354071855545044]","[0.5706785917282104, 0.7931652665138245, 0.6294913291931152, 0.3204035758972168, 0.5206568241119385]","[0.599437952041626, 0.7043161392211914, 0.6286630034446716, 0.3921433389186859, 0.5670109987258911]","[0.597711980342865, 0.8300918936729431, 0.6801474690437317, 0.3228512704372406, 0.5708789825439453]","[0.6429078578948975, 0.7425504922866821, 0.6424371004104614, 0.3718210756778717, 0.5890737175941467]","[0.5833172798156738, 0.7889634966850281, 0.6292644143104553, 0.30717626214027405, 0.5290466547012329]","[0.6213701963424683, 0.8196422457695007, 0.6655055284500122, 0.3183906078338623, 0.5613617897033691]","[0.5600115060806274, 0.8071296811103821, 0.6827818751335144, 0.3296624720096588, 0.5612208843231201]","[0.647044837474823, 0.7606652975082397, 0.6461799740791321, 0.3562079071998596, 0.5846430659294128]","[0.5383782982826233, 0.7398200035095215, 0.6228072047233582, 0.3415370583534241, 0.537609338760376]","[0.6554773449897766, 0.748160719871521, 0.6379209160804749, 0.3576117157936096, 0.5856711864471436]","[0.6604031920433044, 0.8300771713256836, 0.6715578436851501, 0.30934810638427734, 0.5904723405838013]","[0.5046733617782593, 0.7206411361694336, 0.6372247934341431, 0.36655905842781067, 0.5580511689186096]","[0.6808212995529175, 0.7154306769371033, 0.6213122606277466, 0.3622133731842041, 0.6024557948112488]","[0.5275847315788269, 0.7529734373092651, 0.6604340672492981, 0.33645668625831604, 0.5673112869262695]","[0.4983755350112915, 0.6655994653701782, 0.6137784123420715, 0.3807609975337982, 0.570457935333252]","[0.46482476592063904, 0.6095574498176575, 0.5801101922988892, 0.41509678959846497, 0.5735399723052979]","[0.5681583285331726, 0.6383914351463318, 0.5999806523323059, 0.4145337641239166, 0.5564318895339966]","[0.5451874136924744, 0.736602246761322, 0.6590094566345215, 0.35255804657936096, 0.5571058988571167]","[0.5703047513961792, 0.6957848072052002, 0.6270074248313904, 0.39261436462402344, 0.5610460638999939]","[0.48801812529563904, 0.7314493656158447, 0.6430459022521973, 0.37227505445480347, 0.5268203020095825]","[0.6212019324302673, 0.7977902889251709, 0.6720643639564514, 0.348109632730484, 0.5665963888168335]","[0.6244806051254272, 0.7977871298789978, 0.6631960272789001, 0.3429742753505707, 0.5851020216941833]"
[0.38333333 0.73333335 0.51666665 0.38333333 0.26666668]
