0.027,0.031,0.055,0.062,0.061,0.021,0.022,0.057,0.077,0.077,0.077,0.062,0.023,0.062,0.054,0.026,0.044,0.015,0.013,0.031,0.041,0.044,0.031,0.053,0.042,0.055,0.014,0.028,0.05,0.031,0.047,0.047,0.012,0.024,0.028,0.031,0.011,0.014,0.017,0.024,0.027,0.01,0.041,0.044,0.038,0.01,0.026,0.012,0.012,0.018,0.009,0.01,0.011,0.027,0.039,0.045,0.034,0.032,0.026,0.028,0.03,0.03,0.051,0.039,0.009,0.046,0.039,0.012,0.012,0.009,0.049,0.021,0.065,0.018,0.056,0.007,0.033,0.007,0.048,0.032,0.031,0.007,0.044,0.048,0.04,0.036,0.011,0.037,0.035,0.044,0.024,0.012,0.01,0.029,0.023,0.025,0.031,0.007
0.241,0.248,0.181,0.14,0.115,0.141,0.129,0.119,0.107,0.097,0.089,0.083,0.084,0.081,0.081,0.079,0.086,0.094,0.091,0.092,0.089,0.087,0.088,0.085,0.083,0.081,0.081,0.082,0.08,0.079,0.078,0.076,0.137,0.138,0.138,0.139,0.137,0.136,0.148,0.147,0.145,0.171,0.167,0.164,0.161,0.159,0.157,0.193,0.198,0.196,0.193,0.191,0.188,0.229,0.225,0.222,0.219,0.215,0.251,0.253,0.251,0.259,0.255,0.252,0.249,0.249,0.276,0.274,0.271,0.269,0.265,0.263,0.26,0.258,0.254,0.254,0.252,0.25,0.247,0.245,0.242,0.268,0.265,0.262,0.26,0.295,0.298,0.295,0.293,0.29,0.311,0.309,0.307,0.326,0.325,0.324,0.322,0.321
