0.022,0.022,0.021,0.018,0.017,0.011,0.014,0.014,0.016,0.016,0.016,0.011,0.005,0.015,0.008,0.004,0.016,0.005,0.005,0.01,0.011,0.008,0.007,0.018,0.012,0.014,0.002,0.016,0.015,0.009,0.017,0.011,0.004,0.009,0.016,0.015,0.002,0.007,0.012,0.013,0.008,0.006,0.02,0.016,0.011,0.002,0.016,0.008,0.012,0.009,0.005,0.007,0.006,0.013,0.012,0.005,0.006,0.005,0.013,0.004,0.016,0.011,0.019,0.007,0.003,0.021,0.013,0.02,0.008,0.007,0.024,0.006,0.014,0.009,0.016,0.005,0.009,0.004,0.013,0.004,0.006,0.002,0.012,0.01,0.01,0.01,0.006,0.015,0.01,0.011,0.007,0.024,0.008,0.012,0.007,0.007,0.01,0.003
"[0.5142295360565186, 0.6354473233222961, 0.5817152857780457, 0.4225253164768219, 0.5357812643051147]","[0.5662398338317871, 0.6548669338226318, 0.5581070780754089, 0.4259990155696869, 0.5348749756813049]","[0.611670196056366, 0.6439511179924011, 0.570254921913147, 0.4083627164363861, 0.5478844046592712]","[0.6442298293113708, 0.6684297323226929, 0.5835172533988953, 0.3891015648841858, 0.5478515625]","[0.5485911965370178, 0.6782304644584656, 0.5656874179840088, 0.38876283168792725, 0.4879508912563324]","[0.5363731980323792, 0.748594343662262, 0.5823636651039124, 0.3649386465549469, 0.49562230706214905]","[0.4910326898097992, 0.7246395349502563, 0.5834646821022034, 0.3843249976634979, 0.5061618089675903]","[0.6284433007240295, 0.6974806189537048, 0.5940473675727844, 0.37826007604599, 0.5661225318908691]","[0.5245535969734192, 0.6937281489372253, 0.5725300312042236, 0.3925744593143463, 0.47829699516296387]","[0.6947303414344788, 0.7108706831932068, 0.5932061076164246, 0.37326762080192566, 0.5755194425582886]","[0.7595599293708801, 0.7690746784210205, 0.601425051689148, 0.3353659212589264, 0.6326302289962769]","[0.6552592515945435, 0.7446144819259644, 0.5917463302612305, 0.35466673970222473, 0.567590594291687]","[0.5432930588722229, 0.7888755202293396, 0.6248433589935303, 0.31441542506217957, 0.5599321126937866]","[0.6247407793998718, 0.6895056962966919, 0.5876449346542358, 0.3790005147457123, 0.5560001730918884]","[0.5200925469398499, 0.7526048421859741, 0.6156109571456909, 0.3532436490058899, 0.53091961145401]","[0.498698890209198, 0.7936103940010071, 0.6549406051635742, 0.29935896396636963, 0.5684785842895508]","[0.6291578412055969, 0.6727653741836548, 0.5932331681251526, 0.3859478831291199, 0.551276445388794]","[0.6422352194786072, 0.8254973292350769, 0.6459652185440063, 0.29415804147720337, 0.6191469430923462]","[0.5468347668647766, 0.7628895044326782, 0.6403844952583313, 0.2971838712692261, 0.5681448578834534]","[0.6304863095283508, 0.7246905565261841, 0.6360974311828613, 0.349411278963089, 0.5868148803710938]","[0.6696071624755859, 0.7401491403579712, 0.6277592182159424, 0.3468056321144104, 0.6006172299385071]","[0.6656862497329712, 0.7718825340270996, 0.6350287199020386, 0.33635205030441284, 0.5904043912887573]","[0.7012917399406433, 0.8352919220924377, 0.668747067451477, 0.29129648208618164, 0.6412256956100464]","[0.6857119798660278, 0.6780851483345032, 0.603655219078064, 0.39160269498825073, 0.5696288347244263]","[0.6955088376998901, 0.749120831489563, 0.625098705291748, 0.356732577085495, 0.5931012630462646]","[0.688444972038269, 0.719992458820343, 0.6075852513313293, 0.3781700134277344, 0.5770934224128723]","[0.5902597308158875, 0.8400244116783142, 0.6754287481307983, 0.25766897201538086, 0.5933637619018555]","[0.5462200045585632, 0.658944845199585, 0.6111193299293518, 0.3915543854236603, 0.5214697122573853]","[0.6225458383560181, 0.6897929906845093, 0.5888087153434753, 0.38777637481689453, 0.5232926607131958]","[0.6578473448753357, 0.7571421265602112, 0.609870970249176, 0.33862051367759705, 0.5589265823364258]","[0.6429790258407593, 0.6783297061920166, 0.6146105527877808, 0.4083859324455261, 0.5559852719306946]","[0.7439834475517273, 0.8111005425453186, 0.6456188559532166, 0.3026241064071655, 0.6253081560134888]","[0.6459389925003052, 0.8351835012435913, 0.6644213199615479, 0.281657874584198, 0.5979357361793518]","[0.6820253133773804, 0.7579502463340759, 0.6374075412750244, 0.3239004909992218, 0.5886826515197754]","[0.7083312273025513, 0.7045918107032776, 0.6146758794784546, 0.36274170875549316, 0.5824818015098572]","[0.6781519651412964, 0.7026824951171875, 0.6135544776916504, 0.3775956928730011, 0.5663498044013977]","[0.5901293158531189, 0.8296076059341431, 0.6676315665245056, 0.26669132709503174, 0.5845230221748352]","[0.6970270872116089, 0.8233492970466614, 0.6477536559104919, 0.2836609184741974, 0.626874566078186]","[0.7038971185684204, 0.7402466535568237, 0.6366403698921204, 0.3447418212890625, 0.5951623320579529]","[0.6787999272346497, 0.7226837873458862, 0.616216778755188, 0.3689737021923065, 0.5771834850311279]","[0.6659374833106995, 0.7766042947769165, 0.6257146000862122, 0.3281186521053314, 0.5834447145462036]","[0.6100464463233948, 0.7649716734886169, 0.6404157876968384, 0.31402888894081116, 0.5854646563529968]","[0.7200997471809387, 0.6817363500595093, 0.594013512134552, 0.38274407386779785, 0.5862790942192078]","[0.7066278457641602, 0.7103686928749084, 0.6020828485488892, 0.37593379616737366, 0.5920187830924988]","[0.7102134823799133, 0.7683438062667847, 0.6244298815727234, 0.33805087208747864, 0.6052649021148682]","[0.5547887682914734, 0.8256845474243164, 0.6548581719398499, 0.2742248475551605, 0.5653521418571472]","[0.6884732842445374, 0.6949682235717773, 0.608913779258728, 0.3764328956604004, 0.5706321001052856]","[0.6892374753952026, 0.78076171875, 0.6353446245193481, 0.3134770095348358, 0.6043859124183655]","[0.730238676071167, 0.76321941614151, 0.6274783611297607, 0.3248053789138794, 0.6008045673370361]","[0.6907593607902527, 0.7748022675514221, 0.6443504095077515, 0.33270391821861267, 0.6068207025527954]","[0.5539994835853577, 0.7924364805221558, 0.6173111796379089, 0.31242674589157104, 0.564333975315094]","[0.6844819784164429, 0.8388544321060181, 0.6486254334449768, 0.2865864038467407, 0.6350491046905518]","[0.5092229247093201, 0.767747700214386, 0.6445714235305786, 0.3334379494190216, 0.5517962574958801]","[0.5465918183326721, 0.6886930465698242, 0.6054784059524536, 0.3776940703392029, 0.5206107497215271]","[0.5992856621742249, 0.6998522877693176, 0.6187459230422974, 0.37865638732910156, 0.5351323485374451]","[0.619836151599884, 0.7910480499267578, 0.6407852172851562, 0.3169775605201721, 0.5772517919540405]","[0.633489191532135, 0.7911915183067322, 0.6377977132797241, 0.33190521597862244, 0.56765216588974]","[0.6171865463256836, 0.7928668260574341, 0.6597598791122437, 0.32843950390815735, 0.5945166349411011]","[0.6283723711967468, 0.710495114326477, 0.5956118106842041, 0.37034350633621216, 0.5288270115852356]","[0.5395340919494629, 0.8088573813438416, 0.6317320466041565, 0.3296974003314972, 0.5286632180213928]","[0.6710023283958435, 0.6922067999839783, 0.6023774147033691, 0.38483068346977234, 0.5635161995887756]","[0.474090039730072, 0.7799341082572937, 0.5932471752166748, 0.36365950107574463, 0.45068925619125366]","[0.5791982412338257, 0.6517430543899536, 0.604617714881897, 0.42661988735198975, 0.5360367298126221]","[0.6511114835739136, 0.7950116991996765, 0.6378695964813232, 0.33756768703460693, 0.5963720083236694]","[0.5599313378334045, 0.7967091202735901, 0.6632001399993896, 0.3099982440471649, 0.581805408000946]","[0.5019478797912598, 0.6571871042251587, 0.5904274582862854, 0.41986751556396484, 0.46101242303848267]","[0.45740318298339844, 0.757291316986084, 0.5925042629241943, 0.37625840306282043, 0.4544440507888794]","[0.810418426990509, 0.8407304286956787, 0.6316491961479187, 0.2858954966068268, 0.6953175663948059]","[0.6308028697967529, 0.7728602290153503, 0.6430287957191467, 0.34122082591056824, 0.625043511390686]","[0.5106824636459351, 0.74937504529953, 0.6634873151779175, 0.3464123010635376, 0.5832712054252625]","[0.42545491456985474, 0.7034960389137268, 0.5564429759979248, 0.41202887892723083, 0.40219566226005554]","[0.6732050180435181, 0.8333337903022766, 0.6637804508209229, 0.3022216558456421, 0.6403000354766846]","[0.5837162733078003, 0.6915268301963806, 0.6158234477043152, 0.405370831489563, 0.5250937342643738]","[0.7171964049339294, 0.8486531376838684, 0.6726109981536865, 0.2901670038700104, 0.6714886426925659]","[0.7098670601844788, 0.7192812561988831, 0.5948908925056458, 0.3822440803050995, 0.5830944776535034]","[0.4530715048313141, 0.816271960735321, 0.6561161279678345, 0.32700255513191223, 0.527561604976654]","[0.6347446441650391, 0.7416441440582275, 0.6291391253471375, 0.3625868558883667, 0.5619226098060608]","[0.582032322883606, 0.7980824112892151, 0.6860664486885071, 0.3181872069835663, 0.6053486466407776]","[0.5963695645332336, 0.6941026449203491, 0.6295429468154907, 0.4066866636276245, 0.5408309102058411]","[0.5881439447402954, 0.8028935194015503, 0.6457343101501465, 0.328151673078537, 0.5335860252380371]","[0.631894588470459, 0.7915462851524353, 0.6352941393852234, 0.33875519037246704, 0.5579333901405334]","[0.500537633895874, 0.8230828642845154, 0.6836709976196289, 0.2996196448802948, 0.5586114525794983]","[0.5919697880744934, 0.7152154445648193, 0.6128137707710266, 0.3877655565738678, 0.5260476469993591]","[0.6316167712211609, 0.7399067282676697, 0.6186882257461548, 0.3767533600330353, 0.5628403425216675]","[0.6281188726425171, 0.7404588460922241, 0.6131807565689087, 0.37747690081596375, 0.5526692271232605]","[0.6211456656455994, 0.7362697124481201, 0.6138771772384644, 0.37860846519470215, 0.5482862591743469]","[0.4532237648963928, 0.8158915042877197, 0.6458610892295837, 0.33972251415252686, 0.49053123593330383]","[0.6055402159690857, 0.6939629912376404, 0.5927314758300781, 0.40366896986961365, 0.5252593159675598]","[0.6248955726623535, 0.7440444231033325, 0.6230431199073792, 0.37386053800582886, 0.5720911622047424]","[0.5859653949737549, 0.7189182639122009, 0.629944384098053, 0.390581876039505, 0.5390051603317261]","[0.6496593356132507, 0.7803582549095154, 0.6212522387504578, 0.34131956100463867, 0.5558302998542786]","[0.8508138656616211, 0.8497806787490845, 0.6197043061256409, 0.2726772427558899, 0.6842952966690063]","[0.6724643111228943, 0.7919097542762756, 0.6534103751182556, 0.3183952867984772, 0.6326743960380554]","[0.5628153681755066, 0.7069892287254333, 0.6159489154815674, 0.3929441571235657, 0.506505012512207]","[0.6545279622077942, 0.7900533080101013, 0.6302675008773804, 0.3409162163734436, 0.5686343908309937]","[0.6099768280982971, 0.7576202154159546, 0.6333127021789551, 0.36405301094055176, 0.5471125841140747]","[0.6156420707702637, 0.7267327904701233, 0.6249557733535767, 0.3813942074775696, 0.554682195186615]","[0.6301904320716858, 0.8590431809425354, 0.6736019253730774, 0.25054943561553955, 0.6196486353874207]"
[0.56666666 0.8833333  0.73333335 0.26666668 0.53333336]
