0.669,0.669,0.596,125.586,1.772,0.778,6.824,4.934,3.042,0.865,0.669,17.109,0.669,26.156,0.554,0.669,1.047,0.669,42.35,0.771,30.941,0.669,1.411,0.669,12.551,0.669,95.736,0.669,1.689,0.669,0.669,0.669,0.387,72.218,22.619,24.936,21.802,43.254,0.555,69.193,1.194,2.721,1.028,13.238,4.669,71.296,0.669,2.126,0.669,3.055,0.669,0.669,4.875,23.946,0.669,72.054,11.167,0.669,58.744,0.669,19.848,0.985,15.837,9.976,198.641,10.063,0.669,34.37,1.385,47.317,0.669,0.669,0.669,0.669,1.161,0.669,0.669,0.83,0.604,0.669,2.155,28.377,0.669,0.669
0.529,0.529,0.759,0.569,0.463,0.51,1.525,1.671,1.657,1.598,1.5,1.375,1.372,1.274,1.266,1.27,1.261,1.22,1.157,1.161,1.107,1.117,1.115,1.09,1.047,1.027,0.989,1.001,0.993,1.004,0.989,0.975,0.973,0.946,0.919,0.894,0.87,0.847,0.836,0.815,0.83,0.823,0.83,0.812,0.817,0.8,0.811,0.805,0.816,0.857,0.851,0.845,0.844,0.828,0.837,0.822,0.808,0.817,0.803,0.812,0.799,0.795,0.783,0.772,0.76,0.749,0.757,0.746,0.751,0.74,0.749,0.746,0.743,0.74,0.745,0.742,0.739,0.744,0.75,0.748,0.75,0.741,0.738,0.736
