0.052,0.044,0.066,0.059,0.054,0.035,0.064,0.06,0.073,0.07,0.072,0.082,0.076,0.085,0.084,0.095,0.08,0.052,0.087,0.083,0.082,0.091,0.08,0.041,0.078,0.033,0.076,0.06,0.057,0.033,0.032,0.031,0.084,0.08,0.084,0.084,0.077,0.072,0.034,0.082,0.078,0.073,0.036,0.078,0.025,0.058,0.028,0.061,0.019,0.018,0.036,0.034,0.033,0.072,0.033,0.084,0.078,0.02,0.072,0.03,0.064,0.012,0.062,0.065,0.072,0.059,0.01,0.063,0.024,0.065,0.066,0.019,0.017,0.027,0.028,0.021,0.018,0.037,0.039,0.016,0.051,0.042,0.006,0.007
0.068,0.593,0.42,0.328,0.301,0.278,0.6,0.895,0.801,0.724,0.819,0.751,0.694,0.645,0.603,0.565,0.533,0.538,0.511,0.486,0.463,0.443,0.424,0.418,0.402,0.391,0.378,0.365,0.354,0.368,0.357,0.347,0.337,0.327,0.318,0.31,0.301,0.294,0.291,0.284,0.277,0.271,0.286,0.28,0.276,0.27,0.305,0.3,0.343,0.345,0.342,0.336,0.33,0.325,0.326,0.321,0.315,0.323,0.318,0.349,0.344,0.34,0.335,0.331,0.326,0.322,0.348,0.343,0.352,0.348,0.343,0.349,0.35,0.346,0.359,0.357,0.352,0.353,0.351,0.355,0.386,0.382,0.378,0.374
