0.042,0.019,0.024,0.035,0.023,0.013,0.017,0.02,0.017,0.035,0.031,0.015,0.019,0.022,0.05,0.032,0.016,0.038,0.034,0.027,0.032,0.028,0.035,0.02,0.04,0.035,0.035,0.027,0.032,0.03,0.022,0.032,0.05,0.033,0.037,0.037,0.025,0.048,0.071,0.041,0.076,0.042,0.055,0.052,0.046,0.071,0.073,0.048,0.036,0.049,0.066,0.029,0.065,0.049,0.048,0.023,0.04,0.015,0.056,0.049,0.031,0.023,0.035,0.027,0.068,0.048,0.058,0.044,0.064,0.029,0.038,0.031,0.061,0.043,0.035,0.016,0.035,0.05,0.019,0.063,0.054,0.057,0.069,0.026,0.026,0.066,0.017,0.045,0.039,0.009
"[0.5674197673797607, 0.6282811164855957, 0.5628361701965332, 0.3546469211578369, 0.5110536217689514]","[0.665547251701355, 0.7303501963615417, 0.6040492057800293, 0.30837705731391907, 0.5360785722732544]","[0.6895562410354614, 0.657928466796875, 0.5807414650917053, 0.307172954082489, 0.5173937082290649]","[0.6140691637992859, 0.6375197172164917, 0.5629424452781677, 0.31757673621177673, 0.4987888038158417]","[0.6488710641860962, 0.7004048228263855, 0.598324716091156, 0.3065348267555237, 0.5272235870361328]","[0.6955643892288208, 0.8257490396499634, 0.6497530341148376, 0.23756520450115204, 0.5517439842224121]","[0.6523417234420776, 0.8153433799743652, 0.6336234211921692, 0.24877604842185974, 0.5405147671699524]","[0.63901686668396, 0.7850951552391052, 0.627082109451294, 0.2702377438545227, 0.5233447551727295]","[0.6888756155967712, 0.7618244886398315, 0.6310558915138245, 0.25214460492134094, 0.5140292048454285]","[0.5759717226028442, 0.7089188098907471, 0.5760007500648499, 0.3090240955352783, 0.47359710931777954]","[0.5973526239395142, 0.6734413504600525, 0.5890827775001526, 0.3255581557750702, 0.5336462259292603]","[0.6705591082572937, 0.8026576638221741, 0.6382142305374146, 0.24967201054096222, 0.5540425777435303]","[0.6441099047660828, 0.747450053691864, 0.6097581386566162, 0.2766830027103424, 0.5626506209373474]","[0.6370084285736084, 0.7092013359069824, 0.6097917556762695, 0.30839791893959045, 0.5648918747901917]","[0.49541565775871277, 0.6833885312080383, 0.5584741830825806, 0.3429708778858185, 0.48053839802742004]","[0.5742102861404419, 0.6948455572128296, 0.6030667424201965, 0.32288816571235657, 0.5333885550498962]","[0.6476113200187683, 0.8264233469963074, 0.6436927914619446, 0.23950666189193726, 0.5709975361824036]","[0.5800292491912842, 0.6750813126564026, 0.5599820017814636, 0.3062877953052521, 0.4692745804786682]","[0.5824604630470276, 0.6609343886375427, 0.5699284672737122, 0.3395591080188751, 0.53611159324646]","[0.5654700398445129, 0.831906259059906, 0.608488142490387, 0.27421870827674866, 0.5397165417671204]","[0.5792990922927856, 0.6860864758491516, 0.576526939868927, 0.3102777898311615, 0.5466179251670837]","[0.5917474031448364, 0.7146483659744263, 0.5955119132995605, 0.3038249611854553, 0.5494468808174133]","[0.5085301995277405, 0.8182543516159058, 0.6023178100585938, 0.27916231751441956, 0.5452707409858704]","[0.6196540594100952, 0.8100836277008057, 0.6192599534988403, 0.27215200662612915, 0.5404413938522339]","[0.5073786973953247, 0.7387650012969971, 0.5801293849945068, 0.3199705481529236, 0.5203770995140076]","[0.5388686656951904, 0.7592694759368896, 0.5769871473312378, 0.3092135488986969, 0.5136885046958923]","[0.5504679083824158, 0.7699955105781555, 0.5741919279098511, 0.29489630460739136, 0.48637688159942627]","[0.57063227891922, 0.8440283536911011, 0.606458842754364, 0.2583479583263397, 0.5154914855957031]","[0.5397829413414001, 0.7992393970489502, 0.6089023947715759, 0.3042685389518738, 0.5205091238021851]","[0.5668419599533081, 0.7873050570487976, 0.5974655747413635, 0.2779782712459564, 0.5107490420341492]","[0.6144838333129883, 0.8093917369842529, 0.6013385057449341, 0.2688257396221161, 0.5261214971542358]","[0.5445640683174133, 0.802519679069519, 0.6046308279037476, 0.29955780506134033, 0.5152547955513]","[0.4997454285621643, 0.6371411085128784, 0.556950569152832, 0.34999367594718933, 0.5163443684577942]","[0.5283145904541016, 0.7990148067474365, 0.6003636717796326, 0.29280224442481995, 0.5321499705314636]","[0.501110851764679, 0.8264166712760925, 0.6215794086456299, 0.29187753796577454, 0.5322039723396301]","[0.5150867104530334, 0.7823859453201294, 0.5870888829231262, 0.2938017249107361, 0.5098586678504944]","[0.585902214050293, 0.8079367876052856, 0.6002729535102844, 0.28477850556373596, 0.5313653945922852]","[0.5055255889892578, 0.6656581163406372, 0.5623732805252075, 0.34999701380729675, 0.50461745262146]","[0.43091312050819397, 0.6044651865959167, 0.5472075343132019, 0.388590544462204, 0.47295308113098145]","[0.4762618839740753, 0.8400100469589233, 0.6475771069526672, 0.26386547088623047, 0.5326564311981201]","[0.41645756363868713, 0.6624496579170227, 0.5321589112281799, 0.3808917999267578, 0.3954401910305023]","[0.5128781199455261, 0.7650132775306702, 0.5662372708320618, 0.3145580589771271, 0.4674600064754486]","[0.4263380169868469, 0.7760743498802185, 0.5895829200744629, 0.31563419103622437, 0.48338642716407776]","[0.4754106104373932, 0.7316350340843201, 0.5484408736228943, 0.33531302213668823, 0.4600781202316284]","[0.45754748582839966, 0.782075047492981, 0.6095260381698608, 0.31419214606285095, 0.5265049338340759]","[0.43092915415763855, 0.6619315147399902, 0.5176746845245361, 0.38311129808425903, 0.4230300486087799]","[0.4144461452960968, 0.6753186583518982, 0.5309790372848511, 0.3770037591457367, 0.41088563203811646]","[0.43994489312171936, 0.8183443546295166, 0.6455260515213013, 0.2933463752269745, 0.529152512550354]","[0.5080485343933105, 0.7922881245613098, 0.6651599407196045, 0.2769801914691925, 0.5527554154396057]","[0.4642226994037628, 0.728382408618927, 0.566245436668396, 0.3295482397079468, 0.5126489996910095]","[0.44380542635917664, 0.6178857088088989, 0.5403398871421814, 0.37633928656578064, 0.4759998917579651]","[0.5483117699623108, 0.8123462200164795, 0.6571383476257324, 0.28695791959762573, 0.5524821281433105]","[0.4482642412185669, 0.6063534021377563, 0.5484504699707031, 0.3771399259567261, 0.4964464604854584]","[0.4368208348751068, 0.7794581651687622, 0.6115114688873291, 0.30119094252586365, 0.5367075800895691]","[0.44120463728904724, 0.8028303980827332, 0.6152751445770264, 0.3028692603111267, 0.5212547779083252]","[0.5923048853874207, 0.8142111301422119, 0.6197606325149536, 0.2808367908000946, 0.5541857481002808]","[0.5033267736434937, 0.7462736368179321, 0.5854490399360657, 0.32524093985557556, 0.5303863286972046]","[0.6488373279571533, 0.8067231178283691, 0.6332892775535583, 0.29274988174438477, 0.5850626826286316]","[0.44752299785614014, 0.7188829183578491, 0.5551470518112183, 0.3507458567619324, 0.47470608353614807]","[0.5120251774787903, 0.6459888219833374, 0.5524675250053406, 0.3699641823768616, 0.5098137259483337]","[0.5285601019859314, 0.8107833862304688, 0.6482999920845032, 0.28946998715400696, 0.578249454498291]","[0.618106484413147, 0.7199777364730835, 0.5905728936195374, 0.30445998907089233, 0.5777488946914673]","[0.5513342022895813, 0.7046051621437073, 0.5483713746070862, 0.32205960154533386, 0.5387289524078369]","[0.6784662008285522, 0.6193894743919373, 0.542827308177948, 0.36643287539482117, 0.5916646122932434]","[0.45676708221435547, 0.5863771438598633, 0.5276708602905273, 0.39157184958457947, 0.47899505496025085]","[0.4752570390701294, 0.756808876991272, 0.5665131211280823, 0.32484784722328186, 0.4810451567173004]","[0.4494924545288086, 0.7171505689620972, 0.5517964363098145, 0.3560050129890442, 0.45885685086250305]","[0.4864702820777893, 0.7394946217536926, 0.5805713534355164, 0.33400484919548035, 0.5218036770820618]","[0.4378460645675659, 0.7155680060386658, 0.5289998650550842, 0.35738933086395264, 0.41969484090805054]","[0.5550386905670166, 0.802401065826416, 0.5811240077018738, 0.2998037040233612, 0.5453240275382996]","[0.49491041898727417, 0.7689165472984314, 0.5930110216140747, 0.31834927201271057, 0.5683586597442627]","[0.6850287318229675, 0.5644854307174683, 0.5426381826400757, 0.35743600130081177, 0.6243650317192078]","[0.4823603928089142, 0.6373990774154663, 0.5222140550613403, 0.37685760855674744, 0.447355717420578]","[0.5274813771247864, 0.659278392791748, 0.5775152444839478, 0.34839242696762085, 0.5281304717063904]","[0.5420739650726318, 0.721990168094635, 0.593093752861023, 0.32908329367637634, 0.530739426612854]","[0.6510809063911438, 0.7898429036140442, 0.6365009546279907, 0.2894853353500366, 0.58380526304245]","[0.5673075914382935, 0.7033701539039612, 0.5671640634536743, 0.33235880732536316, 0.5064815878868103]","[0.4979926347732544, 0.7155421376228333, 0.5460370182991028, 0.3401404023170471, 0.44341638684272766]","[0.6209771037101746, 0.7993273735046387, 0.6246330142021179, 0.28808414936065674, 0.5666486024856567]","[0.4516921937465668, 0.6681550741195679, 0.5167244076728821, 0.3723457455635071, 0.4476583003997803]","[0.4623647630214691, 0.7227571606636047, 0.5411657691001892, 0.3308357298374176, 0.46591082215309143]","[0.4644043445587158, 0.7037302255630493, 0.5322318077087402, 0.3367294371128082, 0.44662293791770935]","[0.3886578679084778, 0.7380703091621399, 0.5738999843597412, 0.3555266559123993, 0.44500094652175903]","[0.5782086849212646, 0.7744964361190796, 0.5917401313781738, 0.30466213822364807, 0.559780478477478]","[0.5745187401771545, 0.7686023712158203, 0.598052978515625, 0.3022022843360901, 0.5737324357032776]","[0.4517068862915039, 0.5822232365608215, 0.5340718030929565, 0.37257105112075806, 0.5091157555580139]","[0.6339989900588989, 0.8052372932434082, 0.6571033000946045, 0.2851901650428772, 0.5819547176361084]","[0.5013583302497864, 0.6963525414466858, 0.561231255531311, 0.34709542989730835, 0.5236687660217285]","[0.5289505124092102, 0.710721492767334, 0.5767087340354919, 0.34105655550956726, 0.5241097211837769]","[0.7161795496940613, 0.7877298593521118, 0.6399204134941101, 0.2734495997428894, 0.6020967364311218]"
[0.9        0.8666667  0.6166667  0.26666668 0.68333334]
