0.017,0.034,0.019,0.019,0.017,0.012,0.017,0.013,0.014,0.019,0.012,0.007,0.003,0.021,0.007,0.031,0.017,0.004,0.01,0.004,0.014,0.008,0.008,0.009,0.041,0.024,0.026,0.01,0.02,0.02,0.011,0.015,0.006,0.009,0.021,0.023,0.018,0.02,0.002,0.021,0.003,0.013,0.008,0.008,0.01,0.014,0.019,0.01,0.022,0.007,0.01,0.011,0.013,0.006,0.018,0.021,0.005,0.006,0.026,0.004,0.014,0.01,0.019,0.006,0.005,0.006,0.006,0.023,0.016,0.017,0.013,0.003,0.022,0.005,0.035,0.01,0.004,0.025,0.014,0.025,0.009,0.024,0.005,0.018,0.008,0.008,0.013,0.015,0.005,0.01,0.01,0.025,0.023,0.023,0.006
"[0.5465335845947266, 0.6687167882919312, 0.5470809936523438, 0.3709774911403656, 0.5243726968765259]","[0.8097343444824219, 0.6504523158073425, 0.5784449577331543, 0.314456045627594, 0.6230343580245972]","[0.7050056457519531, 0.6911455988883972, 0.5832565426826477, 0.3270263969898224, 0.5687782764434814]","[0.6099463701248169, 0.6492727994918823, 0.5581924915313721, 0.34729936718940735, 0.5284252166748047]","[0.7114759087562561, 0.7132301926612854, 0.5965133905410767, 0.3168838322162628, 0.5729745626449585]","[0.7047351598739624, 0.7580912113189697, 0.6174774765968323, 0.30143916606903076, 0.5774922966957092]","[0.7765384912490845, 0.8050183653831482, 0.637393057346344, 0.25261735916137695, 0.6295098662376404]","[0.6299557685852051, 0.7029873728752136, 0.5723621249198914, 0.31340694427490234, 0.5403155088424683]","[0.6813286542892456, 0.7128105163574219, 0.607576847076416, 0.3129216134548187, 0.5567423701286316]","[0.7189799547195435, 0.6876868605613708, 0.6056143641471863, 0.31168973445892334, 0.5664396286010742]","[0.6948147416114807, 0.7492919564247131, 0.6241786479949951, 0.2935759127140045, 0.5696156024932861]","[0.6696147918701172, 0.8125806450843811, 0.6401404142379761, 0.28273874521255493, 0.5748277902603149]","[0.5992391705513, 0.8287155032157898, 0.6576202511787415, 0.2666073143482208, 0.5785539150238037]","[0.5773760080337524, 0.6262616515159607, 0.5726394653320312, 0.3503895699977875, 0.49040406942367554]","[0.585728645324707, 0.7580128312110901, 0.6068807244300842, 0.2938522398471832, 0.5553997755050659]","[0.6677796244621277, 0.5777238607406616, 0.5478513836860657, 0.3496609330177307, 0.5408017635345459]","[0.6578142642974854, 0.6758680939674377, 0.5936229228973389, 0.31852424144744873, 0.5482885241508484]","[0.5994875431060791, 0.8005422949790955, 0.6071372628211975, 0.2789824903011322, 0.5449094772338867]","[0.6557656526565552, 0.7435690760612488, 0.6065233945846558, 0.30632832646369934, 0.5588231086730957]","[0.5986251831054688, 0.8096593022346497, 0.6189931631088257, 0.2795785665512085, 0.5551846623420715]","[0.7101743221282959, 0.745907187461853, 0.6065641045570374, 0.2939067780971527, 0.5855042934417725]","[0.6083841919898987, 0.7536132335662842, 0.6004598736763, 0.2981055676937103, 0.5515543818473816]","[0.6101757287979126, 0.757986843585968, 0.592645525932312, 0.301064670085907, 0.5378804206848145]","[0.596118152141571, 0.7528738975524902, 0.5657632350921631, 0.3203898072242737, 0.5139228105545044]","[0.7038604021072388, 0.5339978933334351, 0.5331645011901855, 0.3690355718135834, 0.5297878384590149]","[0.7919830083847046, 0.7202731966972351, 0.5884081721305847, 0.31342166662216187, 0.6074014902114868]","[0.7704545855522156, 0.6766024231910706, 0.5896313190460205, 0.3288358747959137, 0.5890071988105774]","[0.7063864469528198, 0.8043200969696045, 0.6184567809104919, 0.2885706424713135, 0.5778775811195374]","[0.7069597244262695, 0.6869436502456665, 0.5746281147003174, 0.3366509675979614, 0.5583786368370056]","[0.7507511377334595, 0.7162870168685913, 0.597292959690094, 0.3185458183288574, 0.5863443613052368]","[0.702179491519928, 0.7754287123680115, 0.6102828979492188, 0.3057161867618561, 0.5742483139038086]","[0.6499665975570679, 0.6930076479911804, 0.5823144912719727, 0.3386581540107727, 0.5209780931472778]","[0.6150535941123962, 0.7883541584014893, 0.6181327104568481, 0.2820717394351959, 0.5665562748908997]","[0.6063151955604553, 0.7380491495132446, 0.5844056606292725, 0.29926520586013794, 0.542634129524231]","[0.7281045317649841, 0.6892754435539246, 0.5856916904449463, 0.3351500630378723, 0.5690950751304626]","[0.7582656741142273, 0.6941261291503906, 0.5875593423843384, 0.3281688690185547, 0.5835804343223572]","[0.6940065026283264, 0.6820951104164124, 0.5915970802307129, 0.32695725560188293, 0.5601823925971985]","[0.6992846727371216, 0.6753680109977722, 0.5804935097694397, 0.3424406349658966, 0.5518437027931213]","[0.5829269289970398, 0.8297640681266785, 0.6379573941230774, 0.27458974719047546, 0.5486643314361572]","[0.6582747101783752, 0.6457290649414062, 0.5788748264312744, 0.3442351818084717, 0.5188732147216797]","[0.6156476736068726, 0.8353649377822876, 0.624591588973999, 0.26512444019317627, 0.5495302677154541]","[0.6461453437805176, 0.7053713798522949, 0.604449987411499, 0.3215225040912628, 0.538126528263092]","[0.6356831192970276, 0.7690458297729492, 0.6190100908279419, 0.2674976885318756, 0.5738974809646606]","[0.593745231628418, 0.7438471913337708, 0.6074802279472351, 0.29848912358283997, 0.559960126876831]","[0.5941519737243652, 0.7235485315322876, 0.5940280556678772, 0.305876761674881, 0.550042450428009]","[0.6658995151519775, 0.7111006379127502, 0.596888542175293, 0.312442809343338, 0.5635416507720947]","[0.71064293384552, 0.683720052242279, 0.5885500311851501, 0.3194453716278076, 0.5673614144325256]","[0.6149309873580933, 0.7286428213119507, 0.588602602481842, 0.3205803334712982, 0.5372689962387085]","[0.74812912940979, 0.691118061542511, 0.5916717052459717, 0.3252975642681122, 0.5825468301773071]","[0.6751259565353394, 0.8142319321632385, 0.6191161870956421, 0.2947219908237457, 0.5722447037696838]","[0.6898465752601624, 0.7785841822624207, 0.6163945198059082, 0.3038901090621948, 0.5717178583145142]","[0.6762574315071106, 0.7504770159721375, 0.6016945242881775, 0.31817638874053955, 0.5598149299621582]","[0.6774564981460571, 0.7367414832115173, 0.5982798337936401, 0.31578999757766724, 0.5649831295013428]","[0.6226593852043152, 0.7822028994560242, 0.6049168109893799, 0.2876971960067749, 0.5570756793022156]","[0.6948028802871704, 0.6854923367500305, 0.5888100862503052, 0.32346856594085693, 0.5616624355316162]","[0.7408283948898315, 0.6902356147766113, 0.600416362285614, 0.32057592272758484, 0.5791773796081543]","[0.6128351092338562, 0.811273455619812, 0.6461452841758728, 0.26985108852386475, 0.5937135219573975]","[0.624239444732666, 0.7914227843284607, 0.6086314916610718, 0.2790089249610901, 0.5639621019363403]","[0.6259846687316895, 0.5934112071990967, 0.5712713003158569, 0.355228066444397, 0.5110950469970703]","[0.6273525357246399, 0.8176807165145874, 0.6354610323905945, 0.2892492115497589, 0.558631181716919]","[0.6863281726837158, 0.7238064408302307, 0.5873361825942993, 0.3279529809951782, 0.5529415607452393]","[0.6713228225708008, 0.7627555131912231, 0.6023846864700317, 0.3034634590148926, 0.5669764876365662]","[0.6629195213317871, 0.6617438793182373, 0.57459557056427, 0.3379736840724945, 0.5396093726158142]","[0.6462059617042542, 0.8109524250030518, 0.6243484020233154, 0.28658705949783325, 0.5598382353782654]","[0.5932651162147522, 0.7950234413146973, 0.628163754940033, 0.28448471426963806, 0.5694814324378967]","[0.5783866047859192, 0.770222544670105, 0.6139801740646362, 0.2979903519153595, 0.5608153939247131]","[0.579166829586029, 0.771537184715271, 0.6102324724197388, 0.2997555434703827, 0.5554311871528625]","[0.6280278563499451, 0.6232659816741943, 0.552399754524231, 0.3546687662601471, 0.534451961517334]","[0.7034599184989929, 0.7183670401573181, 0.591615617275238, 0.32241204380989075, 0.5743610858917236]","[0.6673728823661804, 0.6889551877975464, 0.5791226029396057, 0.3276115953922272, 0.554384708404541]","[0.6246221661567688, 0.7047728300094604, 0.597231924533844, 0.33329394459724426, 0.5265523195266724]","[0.5641593337059021, 0.8145149350166321, 0.6613885760307312, 0.281065434217453, 0.5784793496131897]","[0.7252135872840881, 0.666233241558075, 0.5935844779014587, 0.33067330718040466, 0.566093921661377]","[0.609208881855011, 0.8071216940879822, 0.638770580291748, 0.28135475516319275, 0.5893139839172363]","[0.7254692912101746, 0.5652167797088623, 0.576125979423523, 0.34373772144317627, 0.5508310198783875]","[0.6044832468032837, 0.7276588082313538, 0.5991777181625366, 0.32574984431266785, 0.5446574091911316]","[0.5968664884567261, 0.816740870475769, 0.6299805641174316, 0.27728012204170227, 0.5704039335250854]","[0.6777366995811462, 0.611535370349884, 0.5867754817008972, 0.3380318880081177, 0.5416314601898193]","[0.6156453490257263, 0.6996899843215942, 0.5666854977607727, 0.32641851902008057, 0.5416168570518494]","[0.7275314331054688, 0.6448094844818115, 0.5765638947486877, 0.3357912003993988, 0.5667701363563538]","[0.5695567727088928, 0.7303421497344971, 0.5832637548446655, 0.31415170431137085, 0.5112719535827637]","[0.6840404272079468, 0.6292781233787537, 0.5774776339530945, 0.33712905645370483, 0.5456482172012329]","[0.5914676189422607, 0.7885706424713135, 0.6408851146697998, 0.27982544898986816, 0.5739846229553223]","[0.6491219401359558, 0.6572533845901489, 0.5935318470001221, 0.33763521909713745, 0.5376991629600525]","[0.6237841248512268, 0.7571098804473877, 0.6010565161705017, 0.3151370882987976, 0.5447270274162292]","[0.622381329536438, 0.7605139017105103, 0.6037614941596985, 0.30990856885910034, 0.5459582209587097]","[0.640567421913147, 0.7038947343826294, 0.5916031002998352, 0.3235361576080322, 0.5421769022941589]","[0.6194922924041748, 0.6863488554954529, 0.5832616686820984, 0.3389299213886261, 0.5346680283546448]","[0.5754421949386597, 0.7832030057907104, 0.6304242610931396, 0.30739980936050415, 0.5685708522796631]","[0.5496374368667603, 0.7118237614631653, 0.6023130416870117, 0.3386034071445465, 0.5376964211463928]","[0.5466647148132324, 0.7181684374809265, 0.6109468340873718, 0.3440840542316437, 0.5486742258071899]","[0.6406931281089783, 0.6123898029327393, 0.55441814661026, 0.3639247417449951, 0.5254368782043457]","[0.6310155391693115, 0.6188443899154663, 0.5621828436851501, 0.3527936339378357, 0.511822521686554]","[0.7324672937393188, 0.6725080609321594, 0.5761743783950806, 0.32344016432762146, 0.5697116851806641]","[0.5930681824684143, 0.768385648727417, 0.6098028421401978, 0.28152528405189514, 0.5560322403907776]"
[0.53333336 0.9166667  0.6666667  0.26666668 0.51666665]
