0.023,0.017,0.017,0.017,0.017,0.017,0.022,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.037,0.017,0.024,0.017,0.017,0.017,0.023,0.024,0.025,0.023,0.017,0.017,0.017,0.017,0.017,0.025,0.118,0.025,0.016,0.027,0.027,0.017,0.017,0.017,0.022,0.025,0.024,0.028,0.017,0.051,0.116,0.112,0.017,0.014,0.017,0.017,0.017,0.021,0.092,0.017,0.017,0.145,0.014,0.032,0.022,0.115,0.018,0.106,0.017,0.017,0.018,0.022,0.022,0.023,0.019,0.017,0.017,0.02
0.053,0.687,0.598,0.554,0.527,0.509,0.445,0.442,0.44,0.438,0.436,0.435,0.434,0.433,0.492,0.487,0.618,0.607,0.577,0.614,0.605,0.597,0.573,0.55,0.53,0.512,0.508,0.505,0.576,0.571,0.595,0.578,0.56,0.545,0.542,0.528,0.514,0.512,0.509,0.561,0.549,0.536,0.525,0.514,0.559,0.548,0.537,0.525,0.523,0.524,0.522,0.52,0.518,0.51,0.501,0.5,0.498,0.49,0.49,0.484,0.532,0.523,0.559,0.551,0.549,0.547,0.541,0.561,0.554,0.547,0.541,0.569,0.596,0.59
