0.02,0.018,0.014,0.022,0.013,0.008,0.007,0.016,0.016,0.005,0.01,0.005,0.005,0.003,0.018,0.017,0.014,0.01,0.015,0.015,0.014,0.005,0.011,0.013,0.01,0.003,0.014,0.019,0.016,0.011,0.024,0.005,0.021,0.012,0.014,0.02,0.017,0.024,0.016,0.01,0.011,0.009,0.011,0.021,0.024,0.027,0.027,0.022,0.011,0.027,0.019,0.014,0.016,0.021,0.005,0.003,0.011,0.014,0.025,0.028,0.018,0.013,0.015,0.037,0.011,0.011,0.025,0.019,0.029,0.018,0.012,0.017,0.012,0.007,0.018,0.016,0.017,0.017,0.023,0.023,0.021,0.012,0.013,0.021,0.017,0.012,0.011,0.024,0.027,0.025,0.022,0.025,0.024,0.022,0.021,0.02
0.121,0.109,0.156,0.125,0.217,0.186,0.324,0.295,0.276,0.3,0.554,0.757,0.831,0.893,0.836,0.787,0.747,0.711,0.846,0.914,0.899,0.912,0.874,0.917,0.922,0.922,0.894,0.874,0.85,0.835,0.819,0.805,0.782,0.787,0.77,0.751,0.734,0.715,0.701,0.699,0.709,0.694,0.681,0.669,0.655,0.641,0.628,0.616,0.657,0.646,0.667,0.678,0.727,0.715,0.733,0.757,0.798,0.799,0.798,0.79,0.799,0.799,0.787,0.776,0.765,0.77,0.778,0.809,0.801,0.791,0.787,0.777,0.813,0.803,0.794,0.79,0.78,0.772,0.765,0.758,0.764,0.76,0.764,0.765,0.764,0.763,0.756,0.779,0.771,0.769,0.763,0.756,0.752,0.747,0.741,0.733
