0.02,0.029,0.008,0.014,0.016,0.017,0.004,0.01,0.007,0.013,0.004,0.017,0.007,0.008,0.01,0.006,0.009,0.014,0.004,0.017,0.016,0.004,0.021,0.006,0.016,0.007,0.023,0.024,0.015,0.008,0.038,0.007,0.019,0.015,0.007,0.012,0.006,0.01,0.005,0.014,0.018,0.017,0.022,0.039,0.023,0.014,0.01,0.016,0.004,0.041,0.029,0.017,0.009,0.007,0.017,0.009,0.025,0.02,0.047,0.045,0.025,0.005,0.026,0.058,0.016,0.006,0.046,0.02,0.029,0.007,0.011,0.009,0.029,0.027,0.007,0.028,0.005,0.011,0.045,0.053,0.047,0.018,0.03,0.036,0.015,0.005,0.011,0.053,0.031,0.047,0.014,0.03,0.028,0.016,0.032,0.049
"[0.5983469486236572, 0.6910296678543091, 0.5902616381645203, 0.35001787543296814, 0.5398025512695312]","[0.6745480298995972, 0.6878709197044373, 0.5918149948120117, 0.3343746066093445, 0.5229300260543823]","[0.515375018119812, 0.6907548904418945, 0.5629948973655701, 0.36169159412384033, 0.4240930378437042]","[0.5871543288230896, 0.6642894744873047, 0.5523133277893066, 0.36659878492355347, 0.4617563784122467]","[0.5319348573684692, 0.7815365791320801, 0.6015251278877258, 0.32095974683761597, 0.45304733514785767]","[0.5181704759597778, 0.7757945656776428, 0.623807966709137, 0.32613542675971985, 0.5154086947441101]","[0.4545139670372009, 0.6762480139732361, 0.5536438822746277, 0.3956799805164337, 0.44062620401382446]","[0.5469658970832825, 0.6250181794166565, 0.5439069867134094, 0.39431020617485046, 0.4546099305152893]","[0.4982389509677887, 0.7052731513977051, 0.5673505663871765, 0.36333030462265015, 0.40148136019706726]","[0.4937506318092346, 0.7833035588264465, 0.6214290857315063, 0.34053653478622437, 0.4305543005466461]","[0.42519837617874146, 0.7032129764556885, 0.5659641027450562, 0.4041845202445984, 0.36301976442337036]","[0.49848154187202454, 0.7727580666542053, 0.6727539300918579, 0.3281981647014618, 0.5235080718994141]","[0.44491663575172424, 0.7405173778533936, 0.6201834678649902, 0.3760685920715332, 0.42592284083366394]","[0.44014421105384827, 0.7697736620903015, 0.6158432364463806, 0.37559643387794495, 0.42265981435775757]","[0.5119401216506958, 0.7282112836837769, 0.5858316421508789, 0.3670869469642639, 0.47391220927238464]","[0.467352032661438, 0.7074679136276245, 0.5908355712890625, 0.38200992345809937, 0.4460486173629761]","[0.510016143321991, 0.7201049327850342, 0.5608904957771301, 0.3601749837398529, 0.4515853524208069]","[0.5453172326087952, 0.7156080603599548, 0.5907514691352844, 0.35148903727531433, 0.5105690956115723]","[0.4573668837547302, 0.6598635911941528, 0.5467520356178284, 0.4007149040699005, 0.37468504905700684]","[0.5431892275810242, 0.7650443315505981, 0.6213487982749939, 0.335859477519989, 0.48957985639572144]","[0.5728394389152527, 0.7208831310272217, 0.5676450133323669, 0.3617495000362396, 0.4946451485157013]","[0.4284648299217224, 0.7215023636817932, 0.5664892792701721, 0.3953687250614166, 0.3969917893409729]","[0.5782423615455627, 0.7204676866531372, 0.604373037815094, 0.33625534176826477, 0.5673837661743164]","[0.4915904700756073, 0.6583485007286072, 0.5405622124671936, 0.40225160121917725, 0.42762014269828796]","[0.5746827125549316, 0.7385200262069702, 0.5686823129653931, 0.36044633388519287, 0.46062004566192627]","[0.4637960195541382, 0.7449885010719299, 0.5950403213500977, 0.378673255443573, 0.42093080282211304]","[0.5980212092399597, 0.704319953918457, 0.6281288266181946, 0.3299373984336853, 0.5610632300376892]","[0.6496279239654541, 0.6542951464653015, 0.5715285539627075, 0.35574713349342346, 0.5199660062789917]","[0.5795674920082092, 0.6940094232559204, 0.5536451935768127, 0.3696444034576416, 0.4818834066390991]","[0.4910810887813568, 0.7119024395942688, 0.5835981965065002, 0.3765556514263153, 0.4539242386817932]","[0.6757591366767883, 0.7532913684844971, 0.6499423980712891, 0.30455276370048523, 0.5907573103904724]","[0.46632078289985657, 0.6713595390319824, 0.5872671008110046, 0.3958781957626343, 0.506352961063385]","[0.6158140301704407, 0.6958500146865845, 0.5676400661468506, 0.3661864697933197, 0.4752143919467926]","[0.5458782315254211, 0.7626241445541382, 0.5789522528648376, 0.323434978723526, 0.3998106122016907]","[0.46342888474464417, 0.7382256388664246, 0.5753914713859558, 0.36388736963272095, 0.363323837518692]","[0.552986204624176, 0.7091702818870544, 0.5635237097740173, 0.36083659529685974, 0.42549222707748413]","[0.4525529444217682, 0.7383619546890259, 0.5744852423667908, 0.36303502321243286, 0.372467577457428]","[0.5295930504798889, 0.6970070600509644, 0.5513050556182861, 0.37133175134658813, 0.4464839696884155]","[0.45155948400497437, 0.7044457793235779, 0.5898565649986267, 0.3867846131324768, 0.4354948401451111]","[0.4707120358943939, 0.7941753268241882, 0.6465370655059814, 0.33048343658447266, 0.4606465697288513]","[0.5623600482940674, 0.7499490976333618, 0.6100546717643738, 0.3386065661907196, 0.5209284424781799]","[0.5273241400718689, 0.7083786129951477, 0.6111593246459961, 0.35073214769363403, 0.581401526927948]","[0.5876907110214233, 0.6751212477684021, 0.577704668045044, 0.34692248702049255, 0.5925981998443604]","[0.7232580780982971, 0.6782857179641724, 0.5674802660942078, 0.34434694051742554, 0.5946851372718811]","[0.6425278186798096, 0.6909628510475159, 0.5554690361022949, 0.3640998303890228, 0.5101814270019531]","[0.5864606499671936, 0.6696481704711914, 0.5568679571151733, 0.360710471868515, 0.4577665627002716]","[0.539740800857544, 0.6888478994369507, 0.5562203526496887, 0.3711853623390198, 0.43514278531074524]","[0.5829482674598694, 0.7197834253311157, 0.5804948210716248, 0.34484654664993286, 0.4677223563194275]","[0.42560499906539917, 0.7200006246566772, 0.5882183909416199, 0.38689106702804565, 0.417481005191803]","[0.6870433688163757, 0.7959608435630798, 0.6358435750007629, 0.27728208899497986, 0.5526561737060547]","[0.6682478785514832, 0.745093584060669, 0.5841216444969177, 0.34011781215667725, 0.5094223022460938]","[0.6076014637947083, 0.6855986714363098, 0.5579109191894531, 0.3554150462150574, 0.4347333610057831]","[0.5200009942054749, 0.7018750309944153, 0.5694823861122131, 0.38185492157936096, 0.3907229006290436]","[0.5058491230010986, 0.6928600072860718, 0.5584224462509155, 0.3805256187915802, 0.3868879973888397]","[0.4968370199203491, 0.8184199333190918, 0.6444324254989624, 0.32458996772766113, 0.43297573924064636]","[0.4562984108924866, 0.7366936802864075, 0.6220328211784363, 0.372005820274353, 0.49300435185432434]","[0.6218622326850891, 0.7046841382980347, 0.6069791316986084, 0.31963053345680237, 0.5622252225875854]","[0.6027318835258484, 0.6811217665672302, 0.5721789002418518, 0.37097781896591187, 0.5542816519737244]","[0.747515082359314, 0.7269020676612854, 0.586211085319519, 0.31631773710250854, 0.6020627617835999]","[0.7349492907524109, 0.7323222756385803, 0.5905207991600037, 0.3163309693336487, 0.6032347679138184]","[0.6600919365882874, 0.6667503714561462, 0.5536736845970154, 0.35996782779693604, 0.5160901546478271]","[0.48195040225982666, 0.6675440073013306, 0.5343260765075684, 0.38917067646980286, 0.39107438921928406]","[0.620063304901123, 0.745039165019989, 0.5454033613204956, 0.31993818283081055, 0.5512897372245789]","[0.7961780428886414, 0.7474734783172607, 0.5896040201187134, 0.2915806472301483, 0.6170126795768738]","[0.5507403612136841, 0.6606151461601257, 0.5586246848106384, 0.3734152019023895, 0.5668253898620605]","[0.507519006729126, 0.655466616153717, 0.5395507216453552, 0.401355504989624, 0.40807807445526123]","[0.7602283358573914, 0.7252120971679688, 0.5634452104568481, 0.3335355222225189, 0.5759481191635132]","[0.621589720249176, 0.7280745506286621, 0.5647537112236023, 0.3623427748680115, 0.44013524055480957]","[0.674022912979126, 0.7125438451766968, 0.5640324950218201, 0.3325760066509247, 0.5312770009040833]","[0.5135267376899719, 0.6722202897071838, 0.5598762631416321, 0.38545548915863037, 0.4203091859817505]","[0.5208389759063721, 0.7065083980560303, 0.5802037715911865, 0.36141884326934814, 0.4874032139778137]","[0.5196585655212402, 0.7005773186683655, 0.5791451930999756, 0.3763028681278229, 0.4377862513065338]","[0.5643021464347839, 0.8428292870521545, 0.6487234234809875, 0.26718035340309143, 0.515837550163269]","[0.5508816242218018, 0.8365203738212585, 0.6525790691375732, 0.2674996256828308, 0.4990435242652893]","[0.4971378743648529, 0.6835792660713196, 0.5738507509231567, 0.3764699101448059, 0.41027867794036865]","[0.6399633288383484, 0.7451856732368469, 0.6043549180030823, 0.31910908222198486, 0.5357713103294373]","[0.4889492094516754, 0.6430652737617493, 0.5373567342758179, 0.39143064618110657, 0.3959604799747467]","[0.5445846915245056, 0.6970418095588684, 0.5624858736991882, 0.37190255522727966, 0.43328234553337097]","[0.7214782238006592, 0.7694810628890991, 0.6132769584655762, 0.3024301528930664, 0.5944262146949768]","[0.7856062650680542, 0.7413754463195801, 0.5779212713241577, 0.31719720363616943, 0.5889842510223389]","[0.7627054452896118, 0.7205212116241455, 0.5578917264938354, 0.32183313369750977, 0.5786552429199219]","[0.6135244369506836, 0.6527254581451416, 0.5368682146072388, 0.37480661273002625, 0.5007429718971252]","[0.6814075708389282, 0.720419704914093, 0.5532738566398621, 0.3341120183467865, 0.5095971822738647]","[0.721163809299469, 0.697671115398407, 0.5489500761032104, 0.34733372926712036, 0.5409908294677734]","[0.5854758620262146, 0.6482075452804565, 0.5330734252929688, 0.37713533639907837, 0.4997662901878357]","[0.4777464270591736, 0.6477309465408325, 0.5440933108329773, 0.402933269739151, 0.37471961975097656]","[0.5124103426933289, 0.6591886281967163, 0.5639155507087708, 0.37544357776641846, 0.5476334095001221]","[0.7623631358146667, 0.7467666268348694, 0.6103447079658508, 0.3028821647167206, 0.6215822696685791]","[0.668036937713623, 0.6689186692237854, 0.6009834408760071, 0.3139662742614746, 0.5767550468444824]","[0.7695902585983276, 0.6668239831924438, 0.5698636770248413, 0.34296858310699463, 0.6021972894668579]","[0.5827314257621765, 0.6442535519599915, 0.5464490652084351, 0.38170817494392395, 0.4780183434486389]","[0.6372510194778442, 0.7616099715232849, 0.600376546382904, 0.28978201746940613, 0.5406734347343445]","[0.6789794564247131, 0.6564404368400574, 0.5581484436988831, 0.3642098605632782, 0.5307525396347046]","[0.6013569235801697, 0.6781013607978821, 0.5586452484130859, 0.3678217828273773, 0.47237643599510193]","[0.5886566638946533, 0.8536738157272339, 0.6351855993270874, 0.266468346118927, 0.5238015651702881]","[0.7563840746879578, 0.7868888974189758, 0.5750795006752014, 0.3009412884712219, 0.5629929304122925]"
[0.33333334 0.6166667  0.55       0.4        0.4       ]
