0.034,0.034,0.043,0.041,0.04,0.029,0.015,0.035,0.036,0.037,0.035,0.036,0.031,0.034,0.033,0.033,0.031,0.01,0.029,0.009,0.027,0.005,0.015,0.027,0.006,0.018,0.015,0.019,0.007,0.009,0.01,0.027,0.031,0.03,0.031,0.03,0.012,0.025,0.023,0.03,0.021,0.012,0.013,0.011,0.029,0.028,0.008,0.026,0.027,0.012,0.029,0.029,0.024,0.009,0.004,0.009,0.021,0.02,0.007,0.027,0.027,0.029,0.008,0.01,0.021,0.029,0.01,0.03,0.026,0.008,0.007,0.012,0.023,0.032,0.032,0.028,0.009
0.085,0.189,0.154,0.123,0.1,0.095,0.095,0.086,0.077,0.07,0.064,0.059,0.055,0.052,0.049,0.046,0.044,0.048,0.046,0.082,0.079,0.084,0.085,0.083,0.085,0.085,0.087,0.088,0.092,0.102,0.1,0.1,0.097,0.095,0.093,0.091,0.092,0.205,0.201,0.197,0.193,0.191,0.195,0.193,0.189,0.186,0.185,0.182,0.178,0.239,0.235,0.231,0.228,0.262,0.259,0.255,0.252,0.248,0.286,0.281,0.277,0.273,0.269,0.267,0.264,0.261,0.265,0.261,0.258,0.255,0.252,0.249,0.248,0.245,0.242,0.24,0.239
