0.006,0.005,0.01,0.017,0.011,0.01,0.01,0.011,0.015,0.01,0.01,0.015,0.014,0.014,0.019,0.018,0.018,0.018,0.015,0.01,0.015,0.015,0.013,0.01,0.011,0.011,0.011,0.014,0.011,0.013,0.016,0.023,0.015,0.02,0.022,0.025,0.02,0.014,0.018,0.017,0.012,0.018,0.022,0.015,0.013,0.023,0.017,0.02,0.014,0.015,0.018,0.011,0.013,0.012,0.011,0.014,0.011,0.011,0.012,0.01,0.015,0.012,0.017,0.021,0.011,0.012,0.015,0.007,0.013,0.017,0.016,0.007,0.01,0.012,0.014,0.019,0.012,0.007,0.014,0.01,0.007,0.007,0.01,0.007,0.013,0.017,0.012,0.014,0.006,0.007,0.006,0.006,0.007,0.007,0.009,0.007,0.009
0.105,0.14,0.16,0.136,0.114,0.181,0.161,0.191,0.181,0.263,0.255,0.241,0.386,0.397,0.39,0.377,0.361,0.48,0.456,0.508,0.489,0.482,0.471,0.596,0.583,0.562,0.551,0.536,0.649,0.634,0.616,0.598,0.581,0.565,0.553,0.538,0.528,0.534,0.523,0.575,0.565,0.553,0.542,0.53,0.522,0.511,0.528,0.518,0.508,0.5,0.491,0.482,0.474,0.513,0.504,0.5,0.492,0.488,0.481,0.509,0.503,0.496,0.49,0.482,0.51,0.505,0.499,0.527,0.522,0.515,0.512,0.507,0.501,0.503,0.498,0.492,0.503,0.531,0.525,0.52,0.535,0.545,0.567,0.57,0.565,0.56,0.554,0.549,0.547,0.541,0.536,0.551,0.56,0.566,0.564,0.572,0.567
