0.013,0.018,0.014,0.011,0.018,0.016,0.018,0.015,0.009,0.02,0.014,0.017,0.019,0.019,0.021,0.015,0.024,0.018,0.022,0.017,0.018,0.028,0.017,0.023,0.034,0.019,0.018,0.014,0.021,0.012,0.013,0.009,0.022,0.009,0.027,0.015,0.017,0.023,0.024,0.021,0.023,0.015,0.01,0.022,0.015,0.01,0.024,0.008,0.02,0.008,0.012,0.019,0.019,0.02,0.018,0.008,0.02,0.009,0.021,0.026,0.018,0.02,0.006,0.007,0.019,0.022,0.016,0.016,0.012,0.008,0.022,0.017,0.025,0.016,0.01,0.01,0.018,0.017,0.006,0.02,0.013,0.014,0.015,0.021,0.011,0.01,0.022,0.009,0.015,0.023,0.019,0.013,0.017,0.012,0.009,0.017,0.019
"[0.5000235438346863, 0.6634836792945862, 0.5526285767555237, 0.3713932931423187, 0.5349463224411011]","[0.6921738982200623, 0.7910109162330627, 0.6270225048065186, 0.29803377389907837, 0.6196150183677673]","[0.647443413734436, 0.7848556637763977, 0.6095705032348633, 0.3083168566226959, 0.5853055119514465]","[0.6672753691673279, 0.7569569945335388, 0.5888603925704956, 0.2993279695510864, 0.5533700585365295]","[0.5493075251579285, 0.8101806640625, 0.5961448550224304, 0.27425897121429443, 0.5589882135391235]","[0.5712433457374573, 0.8000046610832214, 0.612112820148468, 0.2807959318161011, 0.5535518527030945]","[0.5478188991546631, 0.7889803647994995, 0.5985661745071411, 0.2669506371021271, 0.556222677230835]","[0.5758983492851257, 0.7698227167129517, 0.5988419055938721, 0.29313844442367554, 0.5639227628707886]","[0.58625328540802, 0.7543205618858337, 0.5733919143676758, 0.3137042820453644, 0.5038498640060425]","[0.5584357976913452, 0.8345549702644348, 0.6111674904823303, 0.260398805141449, 0.5529507398605347]","[0.6244608163833618, 0.7874541878700256, 0.6162922978401184, 0.2984444499015808, 0.5743213891983032]","[0.665401816368103, 0.8381646275520325, 0.6311559081077576, 0.28117048740386963, 0.5786716341972351]","[0.6604394912719727, 0.8501941561698914, 0.633728563785553, 0.26811501383781433, 0.5783198475837708]","[0.5696805119514465, 0.8429269790649414, 0.6218545436859131, 0.28463733196258545, 0.5666558146476746]","[0.6068195104598999, 0.8552885055541992, 0.6487872004508972, 0.27289605140686035, 0.5868405699729919]","[0.5779246687889099, 0.8392701745033264, 0.5992932319641113, 0.2899071276187897, 0.5373629331588745]","[0.5666289329528809, 0.8644437789916992, 0.6328077912330627, 0.25840333104133606, 0.583705723285675]","[0.6441398859024048, 0.8370571732521057, 0.6269877552986145, 0.27527448534965515, 0.5822956562042236]","[0.5403330326080322, 0.8345276117324829, 0.6169425845146179, 0.2583942413330078, 0.5732958912849426]","[0.658011257648468, 0.8100561499595642, 0.6223108172416687, 0.27893444895744324, 0.5865334272384644]","[0.6732536554336548, 0.8243986964225769, 0.6152128577232361, 0.2646717429161072, 0.588563084602356]","[0.6291687488555908, 0.8943688869476318, 0.6681900024414062, 0.2368003875017166, 0.6016271710395813]","[0.6322544813156128, 0.8401899933815002, 0.6343310475349426, 0.28560948371887207, 0.5681183338165283]","[0.5636928677558899, 0.8672524094581604, 0.6228471398353577, 0.24770593643188477, 0.5630684494972229]","[0.7368178367614746, 0.9051938652992249, 0.6838932633399963, 0.21978521347045898, 0.6338956952095032]","[0.5400792360305786, 0.8155646324157715, 0.6043113470077515, 0.2809639275074005, 0.5643758177757263]","[0.6188492178916931, 0.830145001411438, 0.619712233543396, 0.2710954546928406, 0.5775071382522583]","[0.561566174030304, 0.781836986541748, 0.5852081179618835, 0.30344751477241516, 0.5522395372390747]","[0.5492000579833984, 0.837374210357666, 0.6092596650123596, 0.2574702501296997, 0.5691941380500793]","[0.5246767401695251, 0.7483934760093689, 0.5699813365936279, 0.3287575840950012, 0.5125579833984375]","[0.601554274559021, 0.8094621300697327, 0.6047210097312927, 0.3005155324935913, 0.5328813791275024]","[0.6195347905158997, 0.8024645447731018, 0.5990513563156128, 0.3138630986213684, 0.4814453721046448]","[0.5458483099937439, 0.8354434967041016, 0.6187385320663452, 0.25356414914131165, 0.565690815448761]","[0.6600722074508667, 0.7257531881332397, 0.5854039788246155, 0.32391127943992615, 0.5518468618392944]","[0.634811520576477, 0.8946167826652527, 0.6681673526763916, 0.2415262907743454, 0.5981568098068237]","[0.6680103540420532, 0.8194732666015625, 0.6132484674453735, 0.2877829968929291, 0.5639817714691162]","[0.6351060271263123, 0.8370000720024109, 0.6129288673400879, 0.26802751421928406, 0.5585044026374817]","[0.5901905298233032, 0.8730349540710449, 0.6404586434364319, 0.2547115385532379, 0.5765694975852966]","[0.6885921955108643, 0.8776974081993103, 0.6602677702903748, 0.25817370414733887, 0.5991609692573547]","[0.7257735729217529, 0.8499866127967834, 0.6408377885818481, 0.2617809772491455, 0.5871536731719971]","[0.5860430002212524, 0.8719559907913208, 0.6328296065330505, 0.24806928634643555, 0.5682976245880127]","[0.6845213770866394, 0.7961734533309937, 0.6207963824272156, 0.2884395122528076, 0.5746234059333801]","[0.665658175945282, 0.7949299216270447, 0.6043564081192017, 0.30677276849746704, 0.5292876958847046]","[0.5678635239601135, 0.8312361240386963, 0.6115496158599854, 0.24871046841144562, 0.5798918008804321]","[0.5854131579399109, 0.7945001721382141, 0.5957779884338379, 0.291757196187973, 0.5671253204345703]","[0.6454674601554871, 0.7814306616783142, 0.5991063714027405, 0.3153909146785736, 0.5449732542037964]","[0.5935254693031311, 0.865029513835907, 0.6384080648422241, 0.24488064646720886, 0.5823996663093567]","[0.6442416310310364, 0.7407732605934143, 0.5893411636352539, 0.32928165793418884, 0.5333379507064819]","[0.5525923371315002, 0.7992895245552063, 0.5999716520309448, 0.26257240772247314, 0.5747469067573547]","[0.6089851260185242, 0.6715775728225708, 0.5663201212882996, 0.3502928912639618, 0.5257821679115295]","[0.6730267405509949, 0.6418066620826721, 0.5249670743942261, 0.32569533586502075, 0.5763319134712219]","[0.585021436214447, 0.7839123010635376, 0.6056673526763916, 0.2635572552680969, 0.5846038460731506]","[0.55052250623703, 0.7560834884643555, 0.6002897620201111, 0.2733668088912964, 0.5804188847541809]","[0.5826231241226196, 0.818111777305603, 0.6317065358161926, 0.27466100454330444, 0.5853112936019897]","[0.5259566903114319, 0.7727330923080444, 0.6046488881111145, 0.28493332862854004, 0.5653597712516785]","[0.6046300530433655, 0.7190403342247009, 0.5809065103530884, 0.33708032965660095, 0.5196948051452637]","[0.5427533984184265, 0.8095003962516785, 0.6066271662712097, 0.2659485340118408, 0.5676912069320679]","[0.49629274010658264, 0.6945055723190308, 0.5452880263328552, 0.38991275429725647, 0.45234307646751404]","[0.5157829523086548, 0.7993820905685425, 0.6256950497627258, 0.2742269039154053, 0.5583583116531372]","[0.6579934358596802, 0.8362795114517212, 0.6794931292533875, 0.25859740376472473, 0.6366747617721558]","[0.6176682710647583, 0.8262692093849182, 0.6434810161590576, 0.2756044566631317, 0.5714186429977417]","[0.5381564497947693, 0.8302192687988281, 0.6242819428443909, 0.2744459807872772, 0.5513315796852112]","[0.604464054107666, 0.7313995957374573, 0.5844839215278625, 0.3431883454322815, 0.4829649031162262]","[0.6105731129646301, 0.7623522877693176, 0.5895487070083618, 0.3326069712638855, 0.4771973788738251]","[0.5462498664855957, 0.8079887628555298, 0.6070437431335449, 0.26603731513023376, 0.5635048747062683]","[0.5517355799674988, 0.8529813289642334, 0.6221345663070679, 0.24817785620689392, 0.5462048649787903]","[0.6238305568695068, 0.8166131377220154, 0.6443445086479187, 0.29701143503189087, 0.5625094175338745]","[0.5282052755355835, 0.8230283856391907, 0.6028316617012024, 0.28455615043640137, 0.4902937412261963]","[0.4854198396205902, 0.7728303074836731, 0.5537356734275818, 0.333425909280777, 0.423498272895813]","[0.5847693681716919, 0.7861250638961792, 0.5795155167579651, 0.32547426223754883, 0.4546840488910675]","[0.5879995822906494, 0.8782517910003662, 0.6430935859680176, 0.2479686290025711, 0.5486970543861389]","[0.5389665961265564, 0.833193838596344, 0.6028204560279846, 0.26831093430519104, 0.5033035278320312]","[0.564599871635437, 0.8850650191307068, 0.6512923240661621, 0.24570608139038086, 0.5513647198677063]","[0.487143874168396, 0.8165585994720459, 0.5953920483589172, 0.30463549494743347, 0.4765302538871765]","[0.6521381735801697, 0.7667986154556274, 0.6038721203804016, 0.32363760471343994, 0.5414219498634338]","[0.493132621049881, 0.7398919463157654, 0.573358416557312, 0.37157899141311646, 0.43298816680908203]","[0.4571188986301422, 0.7985439896583557, 0.6088845729827881, 0.3297075629234314, 0.5113418698310852]","[0.45450422167778015, 0.770586371421814, 0.6136789917945862, 0.34805530309677124, 0.5050064921379089]","[0.5988637804985046, 0.7025332450866699, 0.5862659811973572, 0.3648565411567688, 0.49335378408432007]","[0.49705734848976135, 0.8204407691955566, 0.61732417345047, 0.3048233091831207, 0.5580459237098694]","[0.5048680305480957, 0.8079013824462891, 0.6043562889099121, 0.3282875418663025, 0.4581248164176941]","[0.4580756723880768, 0.7809004783630371, 0.5639954805374146, 0.3353603780269623, 0.40046900510787964]","[0.5630895495414734, 0.8245021104812622, 0.630160927772522, 0.2805391550064087, 0.49271726608276367]","[0.525080144405365, 0.8672060966491699, 0.6346561312675476, 0.2593960165977478, 0.4822466969490051]","[0.48367154598236084, 0.7678520083427429, 0.5675897002220154, 0.349524587392807, 0.3939652442932129]","[0.541816234588623, 0.818461537361145, 0.5949190855026245, 0.3273029923439026, 0.4304814636707306]","[0.5372292399406433, 0.861739993095398, 0.6271746754646301, 0.2559628188610077, 0.5375955104827881]","[0.48220983147621155, 0.7193973660469055, 0.5414212346076965, 0.39383015036582947, 0.39583253860473633]","[0.46135401725769043, 0.7931930422782898, 0.5983484387397766, 0.34226128458976746, 0.4603806138038635]","[0.5096496343612671, 0.8621697425842285, 0.6481488347053528, 0.2763235867023468, 0.5278492569923401]","[0.4676319360733032, 0.792371928691864, 0.6606994271278381, 0.3291757106781006, 0.5101450085639954]","[0.5099074840545654, 0.8123356103897095, 0.6241105198860168, 0.3282618224620819, 0.45894500613212585]","[0.41422557830810547, 0.7576874494552612, 0.5436272025108337, 0.36095625162124634, 0.3536525368690491]","[0.579990565776825, 0.7846421599388123, 0.6317840814590454, 0.30256387591362, 0.5060811638832092]","[0.6567997932434082, 0.7659404873847961, 0.6040249466896057, 0.3028166890144348, 0.5122791528701782]","[0.4129302501678467, 0.7331312298774719, 0.5409165620803833, 0.36639589071273804, 0.3618985116481781]","[0.5106799006462097, 0.794279158115387, 0.6297093033790588, 0.2855272591114044, 0.5374287962913513]"
[0.68333334 0.73333335 0.53333336 0.46666667 0.4       ]
