0.016,0.011,0.022,0.029,0.016,0.013,0.014,0.013,0.017,0.015,0.016,0.019,0.017,0.013,0.023,0.017,0.015,0.018,0.016,0.012,0.012,0.02,0.018,0.015,0.022,0.013,0.015,0.02,0.015,0.019,0.02,0.027,0.016,0.018,0.026,0.03,0.015,0.014,0.027,0.016,0.013,0.021,0.017,0.017,0.025,0.024,0.02,0.021,0.017,0.011,0.015,0.011,0.012,0.018,0.015,0.016,0.016,0.021,0.017,0.017,0.023,0.014,0.025,0.027,0.019,0.022,0.026,0.013,0.024,0.026,0.031,0.021,0.016,0.017,0.029,0.035,0.015,0.015,0.027,0.021,0.017,0.016,0.025,0.019,0.024,0.026,0.019,0.024,0.02,0.014,0.014,0.015,0.018,0.012,0.014,0.017,0.023
0.024,0.05,0.044,0.037,0.033,0.184,0.165,0.194,0.184,0.22,0.21,0.199,0.328,0.334,0.318,0.303,0.299,0.431,0.409,0.42,0.419,0.403,0.388,0.475,0.464,0.448,0.435,0.421,0.557,0.541,0.525,0.509,0.495,0.482,0.469,0.457,0.456,0.451,0.44,0.452,0.452,0.442,0.435,0.426,0.417,0.408,0.404,0.397,0.389,0.387,0.381,0.374,0.367,0.39,0.383,0.379,0.375,0.37,0.366,0.392,0.386,0.38,0.375,0.369,0.397,0.397,0.391,0.429,0.424,0.418,0.413,0.41,0.406,0.403,0.398,0.393,0.407,0.454,0.449,0.445,0.456,0.464,0.499,0.512,0.507,0.501,0.496,0.491,0.489,0.484,0.479,0.498,0.511,0.519,0.52,0.525,0.521
"[0.5836678147315979, 0.5475121140480042, 0.47423285245895386, 0.42616143822669983, 0.5688132047653198]","[0.6409048438072205, 0.6250922679901123, 0.5575618743896484, 0.39953362941741943, 0.5856828093528748]","[0.46554723381996155, 0.799328088760376, 0.6452224254608154, 0.25993332266807556, 0.4268852174282074]","[0.44477275013923645, 0.8555128574371338, 0.6641350984573364, 0.22763341665267944, 0.3948243260383606]","[0.5798706412315369, 0.5983803272247314, 0.5050875544548035, 0.34057265520095825, 0.580896258354187]","[0.5321634411811829, 0.6844277381896973, 0.581383228302002, 0.2935357391834259, 0.47241270542144775]","[0.587161660194397, 0.6108097434043884, 0.5012796521186829, 0.32778704166412354, 0.5639755129814148]","[0.4985586404800415, 0.6533777713775635, 0.5802983045578003, 0.3343544602394104, 0.4725586175918579]","[0.4851527810096741, 0.7416362762451172, 0.622664749622345, 0.2883933186531067, 0.47725728154182434]","[0.5776510238647461, 0.7628332376480103, 0.6419722437858582, 0.2826615869998932, 0.5251175761222839]","[0.49991828203201294, 0.7632929682731628, 0.6454064846038818, 0.2968705892562866, 0.48092612624168396]","[0.5381414294242859, 0.8249256014823914, 0.686654806137085, 0.2771680951118469, 0.468778520822525]","[0.563274621963501, 0.8037406206130981, 0.6741141080856323, 0.2718895673751831, 0.4825558364391327]","[0.585946261882782, 0.7659410834312439, 0.6578975319862366, 0.2933805584907532, 0.49506470561027527]","[0.5641791224479675, 0.8281257152557373, 0.7163645625114441, 0.2538594901561737, 0.5034691691398621]","[0.5185590386390686, 0.8004199862480164, 0.6590772867202759, 0.27741739153862, 0.4356713891029358]","[0.6467100381851196, 0.7634230852127075, 0.6358827352523804, 0.27280545234680176, 0.5503426790237427]","[0.5264533162117004, 0.7990533113479614, 0.6554264426231384, 0.26878347992897034, 0.46807003021240234]","[0.6420942544937134, 0.6331568956375122, 0.5442380905151367, 0.3014158010482788, 0.601581871509552]","[0.5649853348731995, 0.6370431184768677, 0.5697584748268127, 0.3396269679069519, 0.5395335555076599]","[0.5710249543190002, 0.7179674506187439, 0.6133195161819458, 0.2780707776546478, 0.4842704236507416]","[0.5036327838897705, 0.8039008975028992, 0.6602667570114136, 0.25775355100631714, 0.4636594355106354]","[0.5097167491912842, 0.7930110692977905, 0.6488469839096069, 0.26881328225135803, 0.4519461691379547]","[0.5974667072296143, 0.6828010082244873, 0.5622928142547607, 0.2853957414627075, 0.577888011932373]","[0.6971173286437988, 0.7744084000587463, 0.6479242444038391, 0.23184801638126373, 0.5979880094528198]","[0.5971260070800781, 0.6011434197425842, 0.5190091133117676, 0.33620619773864746, 0.5484419465065002]","[0.5188940167427063, 0.7380284667015076, 0.6335839033126831, 0.28212398290634155, 0.44560715556144714]","[0.47245508432388306, 0.7801072597503662, 0.645847499370575, 0.2697876989841461, 0.41074812412261963]","[0.6112952828407288, 0.634687066078186, 0.5500542521476746, 0.30980050563812256, 0.5881059765815735]","[0.45863622426986694, 0.7568718791007996, 0.6095259189605713, 0.2676285207271576, 0.41807234287261963]","[0.4596826434135437, 0.8046268224716187, 0.6384678483009338, 0.2812047004699707, 0.42316901683807373]","[0.47504663467407227, 0.8724966645240784, 0.6983262896537781, 0.24876776337623596, 0.39797937870025635]","[0.6340763568878174, 0.6915228366851807, 0.5786631107330322, 0.2863321304321289, 0.6012176871299744]","[0.5175387859344482, 0.7988172769546509, 0.6562055945396423, 0.26057168841362, 0.4311198592185974]","[0.5375219583511353, 0.8468565940856934, 0.7055171728134155, 0.22298802435398102, 0.4683437645435333]","[0.46396079659461975, 0.8751651048660278, 0.6954076290130615, 0.23247578740119934, 0.39041057229042053]","[0.5435648560523987, 0.7656717896461487, 0.6474833488464355, 0.2979847192764282, 0.5228421688079834]","[0.5364901423454285, 0.7533377408981323, 0.6309475302696228, 0.2915150821208954, 0.48297643661499023]","[0.471736341714859, 0.8488896489143372, 0.695472002029419, 0.24339164793491364, 0.43456053733825684]","[0.6036219000816345, 0.7855454087257385, 0.6540597677230835, 0.27403610944747925, 0.5431497097015381]","[0.6205593943595886, 0.737053632736206, 0.6026701331138611, 0.2666262090206146, 0.5218394994735718]","[0.49404147267341614, 0.816861629486084, 0.6444149017333984, 0.23869512975215912, 0.41740837693214417]","[0.5756346583366394, 0.8086063265800476, 0.6471652984619141, 0.2515586018562317, 0.4792202115058899]","[0.6251132488250732, 0.6449935436248779, 0.5554577708244324, 0.2867138981819153, 0.6040900349617004]","[0.4711865782737732, 0.8116323947906494, 0.6532630920410156, 0.22016307711601257, 0.38315069675445557]","[0.5010491609573364, 0.862714409828186, 0.6832793354988098, 0.24444837868213654, 0.4071407616138458]","[0.618493914604187, 0.817756175994873, 0.6736470460891724, 0.23178990185260773, 0.5228369235992432]","[0.5135082006454468, 0.8336349725723267, 0.662284791469574, 0.24417079985141754, 0.42598167061805725]","[0.6442748308181763, 0.6317221522331238, 0.5416076183319092, 0.30017057061195374, 0.6106955409049988]","[0.5763952732086182, 0.7063668370246887, 0.6182342767715454, 0.2950296103954315, 0.48255428671836853]","[0.7239984273910522, 0.7008101940155029, 0.5775601267814636, 0.27812811732292175, 0.5815477967262268]","[0.6588720679283142, 0.625730574131012, 0.5507773756980896, 0.3529694378376007, 0.5692903399467468]","[0.6482352614402771, 0.5976444482803345, 0.5151219964027405, 0.3713078498840332, 0.5762079358100891]","[0.5265669822692871, 0.5765671133995056, 0.5124783515930176, 0.36535024642944336, 0.5668969750404358]","[0.6167122721672058, 0.5808334946632385, 0.48675692081451416, 0.3455457091331482, 0.5793226957321167]","[0.4698359966278076, 0.7042912840843201, 0.5933518409729004, 0.3066154718399048, 0.4503119885921478]","[0.5656455755233765, 0.635614812374115, 0.539559543132782, 0.31056562066078186, 0.584187924861908]","[0.4176376163959503, 0.7590716481208801, 0.6037129163742065, 0.29665499925613403, 0.39686819911003113]","[0.603394627571106, 0.6353544592857361, 0.578327476978302, 0.2994423806667328, 0.6015805602073669]","[0.5945411920547485, 0.7258367538452148, 0.6039227247238159, 0.2322465032339096, 0.528253972530365]","[0.4708540737628937, 0.7904120087623596, 0.6309821009635925, 0.2283320426940918, 0.3905434310436249]","[0.596601665019989, 0.6167123913764954, 0.527283251285553, 0.33942747116088867, 0.5750212073326111]","[0.4314318895339966, 0.8020049929618835, 0.6362977027893066, 0.25045132637023926, 0.39287084341049194]","[0.43531107902526855, 0.8315417170524597, 0.6417550444602966, 0.23948347568511963, 0.3881209194660187]","[0.5504165291786194, 0.6807239651679993, 0.5782790780067444, 0.2750377058982849, 0.5862775444984436]","[0.5295339226722717, 0.7801278829574585, 0.6248975992202759, 0.22997352480888367, 0.5351930260658264]","[0.42598485946655273, 0.803776741027832, 0.6432127356529236, 0.25663891434669495, 0.4204237759113312]","[0.5654197931289673, 0.6178123354911804, 0.519702136516571, 0.3158145546913147, 0.5228437781333923]","[0.4242499768733978, 0.771599531173706, 0.6134027242660522, 0.2626286447048187, 0.36202433705329895]","[0.43834149837493896, 0.832346498966217, 0.648529589176178, 0.2537384033203125, 0.39694932103157043]","[0.5071913599967957, 0.8707493543624878, 0.7116694450378418, 0.20403176546096802, 0.46303996443748474]","[0.4763810336589813, 0.6232829689979553, 0.5216390490531921, 0.31402966380119324, 0.5705397129058838]","[0.6235455274581909, 0.7540769577026367, 0.6312201619148254, 0.265572726726532, 0.5598871111869812]","[0.49497729539871216, 0.631562352180481, 0.545225203037262, 0.3841231167316437, 0.5766890048980713]","[0.41932958364486694, 0.8363956212997437, 0.6528447866439819, 0.24568863213062286, 0.40687456727027893]","[0.408935010433197, 0.88866126537323, 0.7036806344985962, 0.25091877579689026, 0.39121657609939575]","[0.5374775528907776, 0.7964287996292114, 0.6534218788146973, 0.31133344769477844, 0.5051183700561523]","[0.4938724935054779, 0.6360058188438416, 0.523963987827301, 0.3892514109611511, 0.5592342019081116]","[0.4331691265106201, 0.8348903656005859, 0.6413612961769104, 0.2454613447189331, 0.383921355009079]","[0.4848306477069855, 0.75211501121521, 0.6086071729660034, 0.28084319829940796, 0.5526314973831177]","[0.4441554546356201, 0.7153423428535461, 0.5982307195663452, 0.3336038887500763, 0.4847412407398224]","[0.4587100148200989, 0.6911542415618896, 0.5963324308395386, 0.35756048560142517, 0.5042598247528076]","[0.45979779958724976, 0.8443840742111206, 0.6757951378822327, 0.2570880353450775, 0.4272746443748474]","[0.5108375549316406, 0.8181458115577698, 0.6710898280143738, 0.27599504590034485, 0.4527361989021301]","[0.43004247546195984, 0.8171988725662231, 0.643305778503418, 0.280286967754364, 0.4069397449493408]","[0.44197529554367065, 0.8596515655517578, 0.6780800819396973, 0.2750987708568573, 0.40394651889801025]","[0.5652707815170288, 0.7641140818595886, 0.6028494834899902, 0.2572531998157501, 0.5721201300621033]","[0.4224019944667816, 0.8148233294487, 0.6461889743804932, 0.2834433615207672, 0.3741239905357361]","[0.4655054211616516, 0.624243974685669, 0.5161029100418091, 0.3332195281982422, 0.5456184148788452]","[0.5909017324447632, 0.688169538974762, 0.5680858492851257, 0.3224005103111267, 0.5886314511299133]","[0.5687254071235657, 0.620525062084198, 0.5484125018119812, 0.414389431476593, 0.5979355573654175]","[0.4582007825374603, 0.699146568775177, 0.6120849251747131, 0.36477354168891907, 0.4727785289287567]","[0.41301780939102173, 0.6906237602233887, 0.5539426207542419, 0.3452618718147278, 0.43141844868659973]","[0.5076530575752258, 0.7135411500930786, 0.5730032324790955, 0.33232566714286804, 0.4985760450363159]","[0.49617627263069153, 0.7340483665466309, 0.5944931507110596, 0.30418431758880615, 0.4778575003147125]","[0.4282945692539215, 0.745754063129425, 0.5744853615760803, 0.34494876861572266, 0.42865121364593506]","[0.584139347076416, 0.8218169808387756, 0.679492712020874, 0.22109225392341614, 0.5327094793319702]"
0.68333334,0.73333335,0.53333336,0.46666667,0.4
