0.009,0.021,0.03,0.031,0.032,0.02,0.021,0.025,0.029,0.026,0.03,0.032,0.033,0.025,0.02,0.024,0.024,0.026,0.025,0.024,0.028,0.021,0.024,0.024,0.024,0.022,0.015,0.011,0.013,0.019,0.025,0.025,0.027,0.012,0.025,0.019,0.032,0.018,0.048,0.05,0.014,0.032,0.009,0.029,0.026,0.025,0.021,0.013,0.032,0.029,0.03,0.016,0.025,0.028,0.028,0.023,0.029,0.016,0.021,0.011,0.009,0.01,0.021,0.041,0.041,0.028,0.02,0.033,0.015,0.011,0.04,0.016,0.008,0.01,0.038,0.038,0.026,0.032,0.032,0.033,0.028,0.024,0.021,0.015,0.022,0.013,0.025,0.01,0.031,0.01,0.035,0.042,0.013,0.011,0.05,0.037,0.012,0.01
0.098,0.484,0.332,0.251,0.203,0.195,0.249,0.227,0.204,0.185,0.242,0.389,0.462,0.455,0.43,0.405,0.384,0.364,0.347,0.331,0.316,0.304,0.297,0.287,0.278,0.268,0.312,0.304,0.299,0.292,0.283,0.275,0.267,0.283,0.276,0.298,0.292,0.3,0.346,0.344,0.34,0.375,0.432,0.426,0.418,0.413,0.407,0.406,0.4,0.396,0.391,0.411,0.406,0.4,0.393,0.407,0.402,0.407,0.424,0.418,0.413,0.407,0.417,0.413,0.41,0.405,0.409,0.408,0.408,0.403,0.431,0.431,0.426,0.422,0.417,0.411,0.454,0.448,0.442,0.437,0.432,0.426,0.422,0.42,0.416,0.415,0.41,0.415,0.411,0.427,0.423,0.433,0.431,0.428,0.427,0.45,0.449,0.445
